Tamaños		Cantidades
1		1860921
2		391632
3		231910
4		149759
5		103902
6		76411
7		58461
8		46468
9		37841
10		31625
11		26676
12		22843
13		19925
14		17556
15		15338
16		13509
17		12152
18		11109
19		10120
20		9143
21		8527
22		8010
23		7139
24		6837
25		6242
26		5745
27		5486
28		5059
29		4751
30		4527
31		4177
32		4056
33		3754
34		3624
35		3420
36		3286
37		2955
38		2924
39		2834
40		2669
41		2534
42		2390
43		2346
44		2353
45		2138
46		2084
47		1994
48		1873
49		1818
50		1777
51		1762
52		1669
53		1603
54		1597
55		1487
56		1444
57		1406
58		1397
59		1342
60		1322
61		1274
62		1248
63		1150
64		1148
65		1095
66		1128
67		1045
68		1040
69		957
70		996
71		939
72		927
73		915
74		882
75		824
76		803
77		822
78		791
79		826
80		776
81		747
82		714
83		659
84		693
85		730
86		685
87		704
88		649
89		611
90		667
91		566
92		587
93		584
94		598
95		548
96		534
97		570
98		542
99		523
100		507
101		500
102		479
103		515
104		473
105		471
106		455
107		456
108		455
109		462
110		438
111		465
112		450
113		442
114		391
115		405
116		414
117		378
118		381
119		396
120		375
121		378
122		365
123		349
124		352
125		393
126		361
127		339
128		360
129		345
130		352
131		355
132		358
133		315
134		308
135		293
136		332
137		302
138		317
139		316
140		278
141		270
142		267
143		267
144		305
145		254
146		290
147		252
148		272
149		265
150		274
151		261
152		237
153		253
154		228
155		237
156		258
157		238
158		220
159		258
160		254
161		236
162		224
163		221
164		244
165		226
166		221
167		223
168		220
169		218
170		204
171		205
172		193
173		200
174		196
175		205
176		186
177		198
178		190
179		189
180		196
181		205
182		189
183		182
184		159
185		185
186		159
187		178
188		166
189		167
190		201
191		176
192		183
193		177
194		169
195		154
196		172
197		146
198		157
199		158
200		138
201		145
202		152
203		134
204		121
205		160
206		150
207		156
208		150
209		150
210		149
211		138
212		139
213		170
214		143
215		151
216		149
217		147
218		139
219		126
220		128
221		127
222		119
223		113
224		137
225		112
226		139
227		120
228		145
229		128
230		141
231		122
232		119
233		119
234		123
235		107
236		109
237		109
238		131
239		119
240		129
241		110
242		94
243		105
244		109
245		125
246		89
247		107
248		115
249		113
250		93
251		100
252		98
253		110
254		123
255		103
256		106
257		104
258		103
259		101
260		99
261		82
262		103
263		99
264		107
265		98
266		93
267		89
268		105
269		85
270		95
271		97
272		92
273		102
274		66
275		97
276		98
277		71
278		101
279		95
280		83
281		101
282		91
283		83
284		101
285		85
286		95
287		89
288		84
289		77
290		77
291		84
292		88
293		88
294		86
295		81
296		79
297		100
298		82
299		66
300		78
301		75
302		74
303		85
304		81
305		82
306		84
307		62
308		74
309		78
310		98
311		71
312		71
313		56
314		64
315		79
316		67
317		70
318		79
319		84
320		70
321		51
322		72
323		65
324		70
325		68
326		77
327		74
328		61
329		66
330		65
331		66
332		61
333		68
334		68
335		63
336		76
337		71
338		59
339		52
340		56
341		76
342		76
343		65
344		70
345		49
346		55
347		64
348		58
349		70
350		54
351		65
352		55
353		63
354		65
355		58
356		71
357		67
358		64
359		67
360		47
361		69
362		58
363		56
364		58
365		56
366		47
367		59
368		57
369		67
370		45
371		55
372		51
373		43
374		67
375		51
376		56
377		67
378		49
379		60
380		48
381		70
382		54
383		41
384		52
385		56
386		49
387		46
388		40
389		55
390		49
391		60
392		44
393		57
394		49
395		57
396		44
397		64
398		53
399		40
400		51
401		55
402		44
403		45
404		47
405		55
406		38
407		51
408		50
409		43
410		55
411		52
412		50
413		52
414		47
415		61
416		55
417		54
418		47
419		50
420		47
421		46
422		52
423		36
424		49
425		46
426		43
427		46
428		42
429		39
430		41
431		42
432		46
433		47
434		50
435		42
436		38
437		54
438		41
439		54
440		42
441		34
442		41
443		54
444		40
445		39
446		54
447		41
448		44
449		30
450		35
451		35
452		40
453		36
454		48
455		49
456		44
457		44
458		36
459		30
460		33
461		45
462		45
463		41
464		45
465		43
466		40
467		38
468		48
469		36
470		50
471		35
472		40
473		37
474		40
475		36
476		40
477		39
478		36
479		39
480		34
481		34
482		37
483		46
484		29
485		46
486		37
487		42
488		34
489		29
490		38
491		36
492		31
493		27
494		31
495		36
496		36
497		37
498		30
499		31
500		30
501		40
502		45
503		35
504		34
505		39
506		35
507		35
508		39
509		30
510		44
511		31
512		37
513		25
514		33
515		36
516		30
517		33
518		28
519		40
520		32
521		34
522		28
523		28
524		32
525		46
526		31
527		30
528		36
529		22
530		23
531		29
532		21
533		34
534		37
535		37
536		35
537		36
538		25
539		38
540		46
541		30
542		43
543		30
544		31
545		30
546		30
547		20
548		39
549		41
550		42
551		33
552		36
553		22
554		38
555		30
556		31
557		29
558		36
559		27
560		29
561		33
562		29
563		34
564		28
565		41
566		24
567		49
568		23
569		30
570		35
571		31
572		31
573		29
574		32
575		35
576		36
577		26
578		27
579		32
580		27
581		13
582		23
583		33
584		28
585		32
586		31
587		25
588		30
589		27
590		33
591		29
592		30
593		20
594		23
595		26
596		26
597		28
598		25
599		20
600		14
601		32
602		33
603		22
604		24
605		30
606		27
607		37
608		29
609		22
610		31
611		38
612		20
613		24
614		24
615		24
616		21
617		30
618		23
619		30
620		27
621		27
622		13
623		31
624		22
625		28
626		30
627		25
628		28
629		32
630		31
631		32
632		21
633		22
634		31
635		33
636		29
637		24
638		26
639		27
640		21
641		25
642		28
643		28
644		17
645		16
646		15
647		23
648		21
649		22
650		29
651		24
652		22
653		20
654		31
655		27
656		27
657		24
658		25
659		18
660		25
661		23
662		26
663		24
664		27
665		21
666		20
667		25
668		19
669		29
670		17
671		23
672		25
673		22
674		28
675		31
676		23
677		32
678		28
679		29
680		19
681		22
682		25
683		25
684		19
685		25
686		21
687		16
688		27
689		22
690		32
691		24
692		16
693		23
694		18
695		29
696		18
697		15
698		33
699		23
700		13
701		18
702		20
703		19
704		15
705		27
706		18
707		25
708		25
709		31
710		25
711		24
712		25
713		21
714		19
715		27
716		22
717		16
718		22
719		23
720		23
721		28
722		12
723		19
724		22
725		21
726		29
727		30
728		25
729		18
730		19
731		15
732		25
733		19
734		23
735		17
736		20
737		18
738		21
739		19
740		20
741		26
742		25
743		23
744		16
745		19
746		25
747		21
748		21
749		23
750		16
751		18
752		25
753		23
754		10
755		27
756		21
757		26
758		18
759		23
760		25
761		19
762		19
763		23
764		17
765		20
766		18
767		18
768		18
769		18
770		17
771		23
772		25
773		32
774		30
775		25
776		19
777		15
778		22
779		14
780		20
781		19
782		20
783		26
784		27
785		25
786		22
787		16
788		21
789		12
790		20
791		19
792		24
793		11
794		16
795		12
796		19
797		23
798		21
799		22
800		19
801		17
802		26
803		21
804		24
805		14
806		18
807		16
808		23
809		16
810		20
811		10
812		23
813		22
814		19
815		19
816		19
817		16
818		18
819		30
820		21
821		22
822		22
823		23
824		16
825		21
826		21
827		15
828		21
829		23
830		9
831		14
832		21
833		21
834		18
835		15
836		26
837		21
838		13
839		14
840		14
841		17
842		24
843		15
844		29
845		17
846		23
847		21
848		17
849		21
850		26
851		26
852		25
853		17
854		26
855		10
856		20
857		15
858		16
859		19
860		22
861		16
862		18
863		17
864		14
865		21
866		29
867		19
868		15
869		21
870		14
871		21
872		27
873		14
874		23
875		20
876		16
877		21
878		13
879		24
880		13
881		22
882		18
883		27
884		22
885		14
886		10
887		18
888		16
889		21
890		28
891		18
892		16
893		11
894		19
895		16
896		14
897		14
898		21
899		21
900		14
901		17
902		15
903		20
904		12
905		24
906		21
907		23
908		28
909		21
910		20
911		15
912		17
913		21
914		24
915		24
916		19
917		26
918		21
919		22
920		11
921		18
922		15
923		13
924		16
925		17
926		21
927		17
928		12
929		13
930		23
931		18
932		16
933		26
934		20
935		14
936		23
937		28
938		16
939		17
940		22
941		15
942		22
943		15
944		17
945		19
946		12
947		14
948		21
949		16
950		19
951		17
952		11
953		18
954		21
955		25
956		26
957		25
958		22
959		17
960		11
961		19
962		15
963		18
964		12
965		12
966		18
967		14
968		23
969		15
970		17
971		20
972		14
973		16
974		11
975		23
976		13
977		10
978		22
979		18
980		17
981		19
982		19
983		20
984		12
985		23
986		18
987		14
988		22
989		22
990		25
991		18
992		23
993		17
994		10
995		18
996		17
997		18
998		17
999		20
1000		26
1001		20
1002		19
1003		17
1004		16
1005		22
1006		25
1007		17
1008		22
1009		21
1010		24
1011		13
1012		17
1013		20
1014		15
1015		19
1016		15
1017		17
1018		19
1019		17
1020		22
1021		22
1022		21
1023		19
1024		22
1025		20
1026		15
1027		14
1028		19
1029		18
1030		20
1031		22
1032		20
1033		16
1034		18
1035		14
1036		16
1037		14
1038		17
1039		16
1040		19
1041		16
1042		21
1043		19
1044		10
1045		11
1046		9
1047		21
1048		16
1049		23
1050		11
1051		18
1052		20
1053		16
1054		19
1055		15
1056		15
1057		22
1058		19
1059		18
1060		14
1061		18
1062		10
1063		21
1064		17
1065		14
1066		14
1067		19
1068		22
1069		29
1070		23
1071		19
1072		24
1073		12
1074		10
1075		14
1076		20
1077		14
1078		16
1079		19
1080		13
1081		14
1082		20
1083		18
1084		16
1085		15
1086		19
1087		18
1088		25
1089		19
1090		12
1091		17
1092		16
1093		14
1094		16
1095		19
1096		21
1097		24
1098		11
1099		9
1100		23
1101		26
1102		18
1103		12
1104		16
1105		32
1106		20
1107		15
1108		16
1109		15
1110		13
1111		17
1112		9
1113		19
1114		21
1115		14
1116		14
1117		16
1118		26
1119		15
1120		17
1121		11
1122		23
1123		15
1124		16
1125		21
1126		15
1127		15
1128		10
1129		20
1130		15
1131		21
1132		8
1133		16
1134		28
1135		12
1136		18
1137		12
1138		17
1139		17
1140		13
1141		13
1142		11
1143		20
1144		15
1145		17
1146		11
1147		16
1148		23
1149		12
1150		16
1151		13
1152		18
1153		17
1154		19
1155		20
1156		13
1157		18
1158		10
1159		13
1160		15
1161		17
1162		20
1163		18
1164		17
1165		15
1166		14
1167		13
1168		15
1169		21
1170		22
1171		15
1172		15
1173		13
1174		19
1175		12
1176		19
1177		20
1178		12
1179		22
1180		19
1181		23
1182		16
1183		16
1184		18
1185		13
1186		18
1187		27
1188		17
1189		21
1190		12
1191		14
1192		17
1193		19
1194		20
1195		23
1196		18
1197		21
1198		18
1199		16
1200		14
1201		18
1202		13
1203		14
1204		18
1205		15
1206		12
1207		21
1208		14
1209		19
1210		27
1211		19
1212		14
1213		23
1214		24
1215		19
1216		19
1217		10
1218		17
1219		13
1220		20
1221		14
1222		16
1223		25
1224		15
1225		12
1226		19
1227		18
1228		19
1229		27
1230		15
1231		16
1232		17
1233		20
1234		10
1235		14
1236		13
1237		27
1238		27
1239		18
1240		20
1241		19
1242		19
1243		10
1244		24
1245		9
1246		11
1247		18
1248		14
1249		16
1250		25
1251		20
1252		20
1253		25
1254		11
1255		24
1256		21
1257		14
1258		16
1259		18
1260		11
1261		17
1262		14
1263		11
1264		14
1265		15
1266		22
1267		16
1268		15
1269		17
1270		19
1271		25
1272		23
1273		12
1274		17
1275		22
1276		22
1277		14
1278		18
1279		24
1280		17
1281		25
1282		16
1283		16
1284		28
1285		14
1286		26
1287		8
1288		16
1289		17
1290		14
1291		15
1292		19
1293		12
1294		17
1295		19
1296		27
1297		15
1298		20
1299		22
1300		22
1301		16
1302		23
1303		15
1304		17
1305		14
1306		23
1307		18
