Tamaños		Cantidades
1		4784040
2		1342463
3		849232
4		575816
5		417783
6		316279
7		248723
8		200896
9		164981
10		138944
11		117568
12		101326
13		88066
14		76518
15		67325
16		60150
17		53134
18		47509
19		42837
20		38848
21		35304
22		32029
23		28625
24		26289
25		24200
26		22421
27		20159
28		18710
29		17381
30		15870
31		14705
32		13657
33		12688
34		11774
35		10982
36		10077
37		9472
38		8642
39		8274
40		7681
41		7152
42		6633
43		6136
44		5955
45		5469
46		5245
47		4766
48		4547
49		4201
50		4052
51		3724
52		3570
53		3355
54		3173
55		2972
56		2915
57		2600
58		2506
59		2372
60		2266
61		2148
62		1962
63		1899
64		1797
65		1640
66		1532
67		1520
68		1474
69		1323
70		1324
71		1267
72		1196
73		1147
74		986
75		963
76		895
77		865
78		859
79		804
80		747
81		705
82		642
83		637
84		609
85		567
86		588
87		574
88		500
89		489
90		442
91		418
92		416
93		425
94		348
95		366
96		334
97		327
98		311
99		305
100		306
101		268
102		276
103		256
104		258
105		226
106		183
107		206
108		195
109		194
110		172
111		179
112		153
113		141
114		152
115		138
116		156
117		143
118		114
119		120
120		112
121		103
122		92
123		102
124		90
125		89
126		70
127		92
128		79
129		57
130		90
131		60
132		74
133		66
134		61
135		68
136		51
137		57
138		53
139		46
140		51
141		42
142		44
143		33
144		43
145		33
146		39
147		35
148		25
149		25
150		27
151		29
152		29
153		23
154		26
155		21
156		25
157		30
158		23
159		19
160		23
161		13
162		18
163		17
164		16
165		15
166		14
167		17
168		14
169		5
170		12
171		14
172		15
173		11
174		7
175		12
176		9
177		17
178		8
179		8
180		6
181		7
182		7
183		9
184		4
185		6
186		4
187		9
188		10
189		9
190		6
191		13
192		2
193		5
194		2
195		6
196		8
197		5
198		6
199		5
200		6
201		5
202		1
203		2
204		6
205		3
206		3
207		3
208		2
210		4
211		3
212		1
213		1
214		1
215		1
217		1
218		2
219		1
220		1
221		1
223		1
224		1
225		1
227		1
229		1
230		1
231		2
236		2
237		1
238		1
239		1
241		1
242		2
244		1
245		1
246		2
249		1
253		1
254		1
257		1
263		1
264		1
265		1
270		1
272		1
282		1
291		1
292		1
329		1
