Tamaños		Cantidades
1		2689755
2		638602
3		393216
4		262711
5		187779
6		141588
7		111228
8		89631
9		74859
10		62830
11		54188
12		47206
13		41166
14		36640
15		32759
16		29585
17		26692
18		24634
19		22079
20		20621
21		19181
22		17476
23		16378
24		15236
25		14202
26		13396
27		12341
28		11773
29		11084
30		10490
31		9982
32		9637
33		9034
34		8677
35		8173
36		7823
37		7386
38		7102
39		6887
40		6545
41		6203
42		6128
43		5823
44		5690
45		5138
46		5079
47		5039
48		4692
49		4625
50		4525
51		4398
52		4142
53		4217
54		3953
55		3886
56		3706
57		3666
58		3454
59		3521
60		3210
61		3160
62		3050
63		3085
64		2916
65		2889
66		2785
67		2749
68		2617
69		2651
70		2497
71		2383
72		2436
73		2261
74		2276
75		2305
76		2282
77		2105
78		2024
79		2066
80		1973
81		1928
82		1924
83		1857
84		1820
85		1835
86		1696
87		1676
88		1625
89		1680
90		1681
91		1622
92		1527
93		1577
94		1503
95		1466
96		1455
97		1411
98		1431
99		1405
100		1349
101		1355
102		1356
103		1280
104		1241
105		1285
106		1209
107		1251
108		1149
109		1179
110		1156
111		1137
112		1023
113		1127
114		1043
115		1038
116		986
117		1009
118		1035
119		977
120		1026
121		984
122		982
123		923
124		874
125		948
126		899
127		872
128		880
129		877
130		841
131		859
132		770
133		769
134		777
135		848
136		778
137		790
138		784
139		768
140		734
141		743
142		783
143		693
144		735
145		680
146		683
147		670
148		659
149		644
150		610
151		655
152		594
153		618
154		608
155		592
156		601
157		611
158		601
159		534
160		542
161		595
162		600
163		592
164		537
165		568
166		529
167		513
168		507
169		573
170		505
171		489
172		485
173		496
174		485
175		465
176		463
177		507
178		471
179		435
180		471
181		433
182		469
183		451
184		462
185		395
186		399
187		422
188		413
189		423
190		395
191		412
192		414
193		374
194		388
195		381
196		379
197		387
198		407
199		368
200		385
201		340
202		376
203		351
204		339
205		317
206		351
207		327
208		335
209		315
210		369
211		347
212		317
213		332
214		323
215		373
216		325
217		301
218		292
219		271
220		311
221		284
222		320
223		295
224		310
225		309
226		255
227		275
228		295
229		266
230		285
231		267
232		305
233		266
234		248
235		269
236		267
237		253
238		244
239		256
240		260
241		230
242		222
243		245
244		254
245		253
246		250
247		237
248		237
249		233
250		247
251		220
252		260
253		221
254		237
255		231
256		218
257		221
258		226
259		236
260		248
261		209
262		212
263		199
264		201
265		209
266		184
267		200
268		204
269		212
270		192
271		194
272		197
273		194
274		194
275		194
276		174
277		176
278		178
279		208
280		186
281		180
282		199
283		185
284		160
285		180
286		188
287		159
288		171
289		186
290		164
291		147
292		189
293		157
294		176
295		164
296		161
297		189
298		182
299		163
300		146
301		160
302		152
303		136
304		155
305		168
306		166
307		135
308		149
309		141
310		125
311		134
312		124
313		122
314		141
315		149
316		141
317		147
318		120
319		123
320		140
321		116
322		144
323		130
324		136
325		130
326		128
327		117
328		128
329		122
330		138
331		122
332		150
333		127
334		113
335		139
336		130
337		127
338		110
339		128
340		120
341		107
342		115
343		126
344		127
345		128
346		130
347		108
348		116
349		130
350		104
351		127
352		93
353		112
354		116
355		107
356		97
357		105
358		117
359		99
360		95
361		92
362		116
363		106
364		109
365		105
366		87
367		82
368		99
369		96
370		100
371		100
372		94
373		82
374		88
375		98
376		101
377		86
378		69
379		91
380		86
381		106
382		89
383		93
384		88
