Tamaños		Cantidades
1		7173720
2		1448343
3		848997
4		540271
5		373624
6		270529
7		207044
8		163062
9		132037
10		108774
11		91952
12		78323
13		67747
14		59239
15		51900
16		46591
17		41377
18		37084
19		33237
20		30513
21		27848
22		25498
23		23266
24		21739
25		19908
26		18620
27		17354
28		16160
29		15102
30		14098
31		13349
32		12487
33		11971
34		11163
35		10642
36		10052
37		9535
38		9375
39		8695
40		8308
41		7975
42		7534
43		7111
44		6962
45		6653
46		6309
47		6119
48		5704
49		5535
50		5493
51		5151
52		5059
53		4868
54		4641
55		4528
56		4486
57		4294
58		4168
59		3973
60		3835
61		3700
62		3581
63		3444
64		3308
65		3385
66		3230
67		3044
68		3010
69		3033
70		2923
71		2719
72		2689
73		2622
74		2525
75		2546
76		2511
77		2312
78		2314
79		2280
80		2215
81		2283
82		2080
83		2165
84		2039
85		1929
86		1954
87		1980
88		1842
89		1875
90		1786
91		1674
92		1695
93		1632
94		1659
95		1615
96		1569
97		1535
98		1434
99		1489
100		1372
101		1474
102		1379
103		1405
104		1363
105		1285
106		1330
107		1345
108		1267
109		1257
110		1230
111		1197
112		1209
113		1182
114		1101
115		1162
116		1125
117		1125
118		1062
119		1063
120		1003
121		1027
122		1020
123		1011
124		969
125		959
126		951
127		969
128		938
129		844
130		896
131		860
132		877
133		859
134		851
135		800
136		782
137		813
138		813
139		812
140		804
141		742
142		747
143		761
144		778
145		709
146		712
147		711
148		724
149		693
150		740
151		703
152		659
153		693
154		644
155		641
156		643
157		660
158		629
159		662
160		594
161		593
162		574
163		586
164		624
165		603
166		575
167		565
168		574
169		527
170		530
171		608
172		532
173		584
174		537
175		558
176		513
177		523
178		468
179		485
180		498
181		484
182		503
183		488
184		488
185		483
186		447
187		477
188		421
189		456
190		459
191		428
192		446
193		439
194		434
195		418
196		419
197		428
198		421
199		394
200		414
201		414
202		401
203		415
204		378
205		369
206		369
207		399
208		398
209		398
210		388
211		322
212		402
213		377
214		372
215		371
216		371
217		385
218		347
219		352
220		330
221		344
222		318
223		317
224		321
225		326
226		323
227		351
228		360
229		322
230		303
231		337
232		293
233		316
234		297
235		312
236		349
237		301
238		329
239		279
240		283
241		297
242		283
243		262
244		272
245		275
246		266
247		287
248		263
249		285
250		257
251		294
252		268
253		261
254		295
255		268
256		234
257		245
258		262
259		259
260		226
261		239
262		267
263		239
264		252
265		262
266		253
