Tamaños		Cantidades
1		7291006
2		1482358
3		871573
4		554369
5		384400
6		278276
7		213058
8		168490
9		137147
10		113317
11		95327
12		81319
13		70516
14		61556
15		53956
16		47789
17		42732
18		38636
19		34574
20		31771
21		29262
22		26427
23		24521
24		22441
25		21015
26		19588
27		17934
28		16747
29		15711
30		14788
31		14027
32		13372
33		12399
34		11783
35		11124
36		10683
37		10068
38		9589
39		9056
40		8669
41		8262
42		7849
43		7609
44		7313
45		6940
46		6776
47		6393
48		6062
49		5923
50		5631
51		5566
52		5302
53		5110
54		5053
55		4800
56		4602
57		4444
58		4337
59		4234
60		4121
61		3928
62		3838
63		3675
64		3627
65		3552
66		3426
67		3310
68		3187
69		3209
70		3060
71		2957
72		2840
73		2848
74		2728
75		2632
76		2604
77		2573
78		2432
79		2502
80		2449
81		2306
82		2314
83		2184
84		2062
85		2096
86		2128
87		1971
88		2050
89		1899
90		1847
91		1955
92		1742
93		1839
94		1791
95		1798
96		1653
97		1668
98		1611
99		1715
100		1548
101		1542
102		1512
103		1517
104		1505
105		1371
106		1407
107		1374
108		1351
109		1324
110		1334
111		1255
112		1264
113		1290
114		1247
115		1187
116		1191
117		1112
118		1196
119		1141
120		1143
121		1085
122		1074
123		1150
124		1020
125		1109
126		1029
127		1089
128		955
129		982
130		910
131		941
132		923
133		935
134		854
135		912
136		913
137		908
138		882
139		875
140		817
141		832
142		779
143		849
144		818
145		829
146		780
147		742
148		755
149		799
150		713
151		722
152		687
153		738
154		727
155		731
156		689
157		680
158		651
159		707
160		664
161		634
162		622
163		657
164		665
165		615
166		638
167		624
168		586
169		628
170		579
171		581
172		600
173		611
174		569
175		564
176		530
177		525
178		525
179		546
180		541
181		551
182		533
183		508
184		511
185		527
186		503
187		501
188		495
189		456
190		467
191		510
192		461
193		455
194		460
195		455
196		462
197		464
198		419
199		443
200		462
201		435
202		449
203		444
204		416
205		412
206		403
207		415
208		419
209		380
210		408
211		401
212		370
213		368
214		383
215		398
216		405
217		416
218		362
219		385
220		388
221		395
222		372
223		355
224		347
225		348
226		329
227		348
228		342
229		371
230		345
231		307
232		309
233		339
234		333
235		326
236		351
237		307
238		301
239		310
240		300
241		324
242		310
243		306
244		297
245		280
246		294
247		298
248		264
249		284
250		283
251		296
252		294
253		279
254		299
255		294
256		301
257		251
258		279
259		249
260		269
261		260
262		253
263		254
264		252
265		263
266		273
267		279
268		282
269		252
270		253
271		249
272		260
273		264
274		251
275		237
276		220
277		217
278		242
279		246
280		230
281		248
282		246
283		224
284		280
285		256
286		255
287		241
288		253
289		257
290		238
291		208
292		231
293		236
294		239
295		196
296		219
297		205
298		215
299		209
300		225
301		211
302		191
303		211
304		195
305		186
306		208
307		226
308		182
309		192
310		217
311		199
312		185
313		203
314		191
315		185
316		159
317		206
318		209
319		181
320		179
321		187
322		188
323		166
324		172
325		172
326		169
327		180
328		185
329		173
330		170
331		170
332		179
333		191
334		158
335		192
336		169
337		153
338		157
339		174
340		173
341		158
342		157
343		198
344		164
345		156
346		149
347		140
348		169
349		171
350		153
351		158
352		166
353		170
354		183
355		144
356		136
357		158
358		144
359		160
360		143
361		163
362		172
363		151
364		118
365		126
366		154
367		159
368		142
369		136
370		134
371		165
372		128
373		141
374		116
375		158
376		138
377		124
378		149
379		128
380		142
381		117
382		136
383		121
384		149
385		131
386		112
387		147
388		124
389		126
390		142
391		129
392		133
393		123
394		118
395		121
396		130
397		136
398		128
399		122
400		137
401		113
402		123
403		114
404		138
405		113
406		157
407		127
408		114
409		116
410		115
411		104
412		124
413		97
414		125
415		103
416		131
417		130
418		109
419		128
420		108
421		137
422		120
423		119
424		113
425		105
426		113
427		127
428		121
429		86
430		105
431		103
432		115
433		120
434		91
435		102
436		115
437		110
438		109
439		106
440		108
441		116
442		107
443		109
444		112
445		109
446		121
447		99
448		106
449		104
450		105
451		110
452		98
453		103
454		107
455		106
456		101
457		102
458		95
459		93
460		100
461		93
462		107
463		91
464		101
465		81
466		104
467		87
468		88
469		94
470		94
471		103
472		105
473		115
474		97
475		90
476		76
477		89
478		88
479		85
480		89
481		83
482		93
483		78
484		90
485		85
486		99
487		73
488		86
489		84
490		86
491		92
492		94
493		85
494		69
495		68
496		74
497		106
498		97
499		86
500		87
501		90
502		96
503		87
504		82
505		91
506		86
507		93
508		90
509		90
510		92
511		90
512		78
513		80
514		78
515		91
516		85
517		94
518		80
519		81
520		93
521		77
522		79
523		95
524		71
525		70
526		64
527		75
528		84
529		83
530		70
531		82
532		69
533		91
534		77
535		87
536		71
537		92
538		80
539		64
540		71
541		64
542		78
543		73
544		73
545		70
546		91
547		74
548		70
549		64
550		68
551		65
552		70
553		66
554		69
555		76
556		77
557		72
558		73
559		66
560		66
561		77
562		73
563		77
564		71
565		75
566		74
567		58
568		75
569		63
570		69
571		72
572		67
573		76
574		62
575		72
576		71
577		83
578		63
579		72
580		65
581		71
582		68
583		70
584		68
585		64
586		64
587		59
588		74
589		69
590		60
591		68
592		52
593		76
594		68
595		71
596		73
597		75
598		57
599		53
600		57
601		53
602		63
603		68
604		63
605		72
606		56
607		60
608		59
609		63
610		49
611		55
612		60
613		49
614		64
615		50
616		56
617		53
618		67
619		52
620		52
621		63
622		51
623		65
624		53
625		53
626		50
627		57
628		62
629		64
630		51
631		45
632		60
633		44
634		63
635		59
636		57
637		59
638		53
639		51
640		61
641		68
642		59
643		47
644		68
645		56
646		53
647		55
648		61
649		46
650		63
651		46
652		60
653		53
654		65
655		59
656		44
657		50
658		63
659		55
660		65
661		46
662		56
663		53
664		49
665		59
666		45
667		53
668		57
669		55
670		59
671		46
672		58
673		57
674		39
675		58
676		52
677		34
678		59
679		51
680		56
681		55
682		57
683		47
684		53
685		34
686		42
687		53
688		48
689		53
690		46
691		46
692		58
693		59
694		53
695		42
696		43
697		51
698		46
699		42
700		54
701		44
702		49
703		45
704		45
705		54
706		53
707		54
708		41
709		54
710		44
711		45
712		55
713		51
714		41
715		44
716		40
717		56
718		52
719		40
720		31
721		41
722		39
723		39
724		48
725		47
726		39
727		46
728		47
729		36
730		43
731		40
732		46
733		41
734		54
735		50
736		33
737		46
738		40
739		42
