Tamaños		Cantidades
1		8147839
2		1722316
3		1025403
4		662757
5		463435
6		340187
7		262586
8		208831
9		170772
10		141893
11		120583
12		103599
13		89971
14		79646
15		69839
16		62423
17		55886
18		50667
19		45757
20		42276
21		38714
22		35468
23		32890
24		30295
25		28016
26		26546
27		24573
28		23225
29		21523
30		20437
31		19170
32		18249
33		17382
34		16320
35		15451
36		14804
37		13828
38		13579
39		12654
40		12396
41		11697
42		11059
43		10734
44		10414
45		9995
46		9596
47		9361
48		8725
49		8385
50		8285
51		7944
52		7772
53		7445
54		7083
55		6960
56		6631
57		6576
58		6412
59		6117
60		5874
61		5697
62		5573
63		5657
64		5303
65		5199
66		5114
67		4934
68		4733
69		4619
70		4632
71		4388
72		4267
73		4171
74		4100
75		3948
76		3883
77		3878
78		3748
79		3681
80		3502
81		3516
82		3400
83		3236
84		3270
85		3220
86		3196
87		3147
88		2992
89		2849
90		2964
91		2799
92		2809
93		2636
94		2637
95		2626
96		2597
97		2627
98		2471
99		2472
100		2323
101		2400
102		2395
103		2325
104		2254
105		2160
106		2205
107		2114
108		2161
109		2125
110		2137
111		1926
112		1930
113		1883
114		1840
115		1928
116		1910
117		1817
118		1768
119		1766
120		1810
121		1730
122		1710
123		1644
124		1679
125		1657
126		1676
127		1580
128		1514
129		1584
130		1588
131		1499
132		1495
133		1401
134		1443
135		1426
136		1446
137		1403
138		1372
139		1326
140		1377
141		1337
142		1334
143		1259
144		1255
145		1286
146		1256
147		1247
148		1243
149		1186
150		1196
151		1136
152		1162
153		1178
154		1140
155		1136
156		1110
157		1121
158		1115
159		1103
160		1046
161		1055
162		975
163		1058
164		1073
165		994
166		1009
167		975
168		979
169		954
170		965
171		998
172		956
173		894
174		876
175		919
176		902
177		947
178		912
179		863
180		890
181		868
182		873
183		809
184		854
185		865
186		792
187		848
188		817
189		808
190		770
191		790
192		754
193		742
194		757
195		758
196		788
197		764
198		724
199		749
200		751
201		721
202		685
203		685
204		711
205		728
206		685
207		719
208		668
209		678
210		692
211		644
212		651
213		646
214		624
215		599
216		583
217		628
218		641
219		646
220		630
221		581
222		580
223		581
224		600
225		611
226		584
227		550
228		571
229		576
230		555
231		546
232		589
233		584
234		544
235		537
236		535
237		541
238		504
239		550
240		597
241		538
242		494
243		542
244		494
245		500
246		495
247		524
248		542
249		513
250		507
251		449
252		495
253		474
254		492
255		435
256		487
257		460
258		428
259		424
260		472
261		476
262		460
263		452
264		467
265		457
266		478
267		415
268		417
269		455
270		442
271		460
272		433
273		438
274		421
275		444
276		411
277		453
278		380
279		390
280		423
281		402
282		421
283		399
284		405
285		409
286		375
287		392
288		388
289		418
290		355
291		372
292		369
293		360
294		370
295		369
296		371
297		342
298		376
299		359
300		361
301		321
302		351
303		355
304		379
305		347
306		382
307		357
308		354
309		337
310		316
311		359
312		343
313		303
314		318
315		325
316		327
317		325
318		284
319		331
320		328
321		316
322		340
323		327
324		327
325		328
326		312
327		322
328		351
329		280
330		326
331		320
332		277
333		307
334		319
335		330
336		288
337		318
338		326
339		301
340		263
341		300
342		289
343		260
344		294
345		304
346		272
347		282
348		285
349		304
350		273
351		264
352		272
353		280
354		273
355		272
356		256
357		280
358		247
359		259
360		249
361		252
362		295
363		266
364		262
365		218
366		253
367		247
368		278
369		247
370		239
371		282
372		259
373		276
374		234
375		258
376		261
377		242
378		230
379		241
380		237
381		247
382		249
383		252
384		227
385		234
386		233
387		225
388		247
389		207
390		228
391		229
392		214
393		211
394		230
395		232
396		228
397		216
398		239
399		221
400		222
401		244
402		195
403		215
404		221
405		209
406		230
407		238
408		198
409		222
410		208
411		213
412		197
413		221
414		196
415		200
416		199
417		207
418		185
419		212
420		199
421		199
422		205
423		188
424		176
425		219
426		183
427		173
428		204
429		195
430		208
431		205
432		199
433		200
434		187
435		217
436		220
437		193
438		204
439		179
440		169
441		190
442		166
443		190
444		186
445		181
446		203
447		199
448		177
449		186
450		172
451		194
452		155
453		187
454		175
455		170
456		174
457		173
458		158
459		166
460		168
461		178
462		155
463		168
464		184
465		162
466		154
467		177
468		173
469		161
470		173
471		167
472		179
473		198
474		166
475		180
476		186
477		157
478		174
479		168
480		149
481		146
482		135
483		171
484		163
485		148
486		143
487		132
488		166
489		171
490		163
491		139
492		146
493		164
494		171
495		156
496		183
497		162
498		138
499		161
500		162
501		137
502		149
503		135
504		150
505		143
506		152
507		141
508		138
509		133
510		146
511		152
512		139
513		146
514		136
515		143
516		145
517		157
518		116
519		129
520		147
521		141
522		144
523		149
524		141
525		163
526		131
527		133
528		175
529		151
530		140
531		140
532		132
533		112
534		134
535		125
536		129
537		132
538		140
539		145
540		124
541		136
542		136
543		135
544		140
545		139
546		135
547		143
548		130
549		140
550		159
551		127
552		131
553		126
554		136
555		135
556		130
557		122
558		127
559		123
560		147
561		132
562		119
563		125
564		144
565		116
566		122
567		108
568		115
569		102
570		117
571		113
572		134
573		138
574		130
575		116
576		110
577		122
578		108
579		125
580		111
581		111
582		119
583		120
584		106
585		102
586		122
587		110
588		109
589		104
590		119
591		115
592		107
593		104
594		96
595		122
596		109
597		110
598		102
599		105
600		125
601		114
602		109
603		108
604		111
605		109
606		106
607		110
608		94
609		114
610		118
