Tamaños		Cantidades
1		7771209
2		1616036
3		959807
4		614539
5		429223
6		311889
7		241231
8		191496
9		155567
10		128497
11		108818
12		93468
13		81015
14		71456
15		62822
16		55710
17		50213
18		45018
19		40861
20		37206
21		33900
22		31360
23		29068
24		27018
25		24899
26		23274
27		21750
28		20393
29		18922
30		17889
31		16881
32		15879
33		15164
34		14434
35		13502
36		12704
37		12176
38		11601
39		10942
40		10657
41		10187
42		9793
43		9348
44		8719
45		8484
46		8048
47		7916
48		7719
49		7446
50		7139
51		6928
52		6441
53		6329
54		6247
55		5931
56		5855
57		5695
58		5305
59		5212
60		4986
61		4950
62		4819
63		4638
64		4629
65		4388
66		4222
67		4244
68		4000
69		3987
70		3775
71		3721
72		3648
73		3639
74		3517
75		3373
76		3411
77		3325
78		3138
79		3175
80		3020
81		2978
82		2873
83		2800
84		2799
85		2729
86		2671
87		2528
88		2488
89		2491
90		2412
91		2365
92		2308
93		2294
94		2228
95		2182
96		2216
97		2145
98		2033
99		2031
100		2069
101		2006
102		2029
103		1982
104		1945
105		1856
106		1845
107		1822
108		1769
109		1742
110		1734
111		1767
112		1639
113		1618
114		1564
115		1594
116		1605
117		1538
118		1444
119		1512
120		1501
121		1440
122		1445
123		1410
124		1332
125		1297
126		1398
127		1277
128		1379
129		1258
130		1320
131		1266
132		1245
133		1283
134		1204
135		1194
136		1236
137		1122
138		1141
139		1135
140		1174
141		1059
142		1008
143		1085
144		1026
145		1044
146		1043
147		1055
148		963
149		1039
150		974
151		1006
152		1016
153		932
154		985
155		967
156		887
157		882
158		912
159		935
160		877
161		884
162		881
163		815
164		830
165		817
166		859
167		793
168		776
169		860
170		767
171		802
172		768
173		778
174		716
175		777
176		698
177		728
178		736
179		710
180		759
181		691
182		682
183		719
184		684
185		650
186		647
187		625
188		684
189		670
190		643
191		604
192		628
193		612
194		624
195		615
196		638
197		614
198		647
199		599
200		562
201		586
202		613
203		573
204		573
205		593
206		564
207		558
208		572
209		576
210		516
211		549
212		525
213		532
214		568
215		522
216		519
217		518
218		519
219		512
220		505
221		493
222		470
223		480
224		536
225		485
226		506
227		487
228		480
229		513
230		492
231		468
232		413
233		439
234		431
235		474
236		431
237		413
238		454
239		446
240		436
241		398
242		403
243		457
244		398
245		435
246		417
247		412
248		390
249		398
250		400
251		400
252		431
253		388
254		366
255		364
256		418
257		393
258		393
259		382
260		365
261		360
262		357
263		302
264		306
265		365
266		338
267		363
268		372
269		348
270		339
271		368
272		312
273		359
274		356
275		363
276		310
277		347
278		302
279		344
280		328
281		336
282		329
283		316
284		344
285		306
286		310
287		282
288		317
289		309
290		305
291		374
292		304
293		308
294		307
295		320
296		271
297		312
298		272
299		286
300		319
301		281
302		272
303		327
304		250
305		251
306		299
307		291
308		293
309		278
310		285
311		302
312		277
313		298
314		263
315		248
316		300
317		297
318		273
319		270
320		260
321		259
322		261
323		254
324		279
325		258
326		257
327		244
328		242
329		271
330		253
331		261
332		268
333		237
334		240
335		234
336		258
337		241
338		237
339		245
340		246
341		239
342		271
343		229
344		234
345		226
346		218
347		213
348		232
349		223
350		206
351		230
352		229
353		236
354		208
355		213
356		219
357		219
358		231
359		222
360		206
361		179
362		206
363		202
364		213
365		211
366		215
367		225
368		194
369		230
370		195
371		176
372		194
373		195
374		200
375		191
376		192
377		184
378		196
379		202
380		186
381		229
382		192
383		175
384		186
385		213
386		223
387		188
388		190
389		210
390		183
391		173
392		183
393		191
394		151
395		160
396		177
397		169
398		176
399		180
400		178
401		177
402		179
403		172
404		162
405		180
406		155
407		176
408		181
409		166
410		160
411		166
412		174
413		175
414		176
415		155
416		174
417		170
418		158
419		180
420		185
421		170
422		181
423		175
424		154
425		131
426		156
427		123
428		155
429		155
430		166
431		153
432		152
433		169
434		189
435		160
436		148
437		155
438		138
439		179
440		154
441		160
442		139
443		168
444		129
445		150
446		153
447		138
448		136
449		147
450		141
451		130
452		147
453		152
454		136
455		135
456		126
457		128
458		159
459		148
460		125
461		138
462		145
463		132
464		149
465		138
466		139
467		125
468		166
469		138
470		125
471		152
472		149
473		136
474		123
475		123
476		134
477		134
478		136
479		110
480		102
481		128
482		132
483		139
484		96
485		134
486		118
487		116
488		125
489		116
490		156
491		117
492		133
493		114
494		114
495		122
496		121
497		121
498		112
499		122
500		123
501		133
502		117
503		119
504		129
505		128
506		119
507		125
508		118
509		135
510		117
511		126
512		111
513		109
514		130
515		117
516		122
517		109
518		93
519		129
520		114
521		123
522		100
523		102
524		99
525		127
526		126
527		107
528		122
529		109
530		120
531		104
532		129
533		97
534		120
535		109
536		107
537		109
538		112
539		104
540		108
541		105
542		98
543		111
544		110
545		135
546		97
547		102
548		92
549		108
550		96
551		109
552		108
553		93
554		97
555		92
556		94
557		97
558		91
559		111
560		96
561		112
562		96
563		91
564		94
565		118
566		93
567		106
568		106
569		107
570		89
571		90
572		112
573		86
574		109
575		88
576		85
577		104
578		91
579		90
580		99
581		91
582		92
583		87
584		95
585		77
586		86
587		94
588		95
589		103
590		84
591		74
592		93
593		74
594		108
595		110
596		93
597		102
598		92
599		82
600		82
601		94
602		74
603		84
604		79
605		80
606		72
607		84
608		81
609		91
610		87
611		84
612		86
613		101
614		82
615		77
616		94
617		92
618		71
619		81
620		67
621		77
622		69
623		101
624		81
625		91
626		93
627		66
628		81
629		84
630		77
631		79
632		70
633		83
634		58
635		94
636		71
637		82
638		76
639		91
640		90
641		72
642		69
643		68
644		90
645		76
646		97
647		91
648		63
649		79
650		82
651		74
652		69
653		85
654		90
655		62
656		76
657		88
658		86
659		68
660		86
661		71
662		76
663		64
664		83
665		71
666		68
667		77
668		73
669		76
670		73
671		76
672		80
673		70
674		80
675		91
676		87
677		89
678		72
679		78
680		75
681		84
682		76
683		93
684		78
685		88
686		68
687		62
688		71
689		86
690		69
691		84
692		45
693		79
694		63
695		79
696		60
697		73
698		66
699		73
700		75
701		89
702		50
703		74
704		68
705		64
706		50
707		74
708		77
709		88
710		65
711		58
712		60
713		57
714		63
715		53
716		64
717		58
718		65
719		77
720		70
721		69
722		69
723		63
724		66
725		62
726		70
727		68
728		68
729		73
730		80
731		67
732		67
733		73
734		66
735		62
736		54
737		68
738		87
739		57
740		78
741		72
742		57
743		49
744		68
745		71
746		60
747		72
748		62
749		54
750		65
751		66
752		64
753		85
754		62
755		72
756		56
757		53
758		60
759		47
760		66
761		62
762		74
763		59
764		63
765		47
766		65
767		54
768		60
769		57
770		50
771		73
772		60
773		57
774		62
775		57
776		59
777		58
778		59
779		65
780		54
781		60
782		63
783		60
784		61
785		63
786		42
787		69
788		50
789		62
790		60
791		57
792		48
793		58
794		60
795		42
796		55
797		51
798		67
799		49
800		58
801		56
802		58
803		52
804		52
805		58
806		57
807		52
808		61
809		60
810		55
811		60
812		69
813		53
814		56
815		62
816		55
817		50
818		48
819		53
820		44
821		64
822		49
823		51
824		65
825		50
826		47
827		59
828		63
829		57
830		40
831		50
832		65
833		43
834		48
835		47
836		54
837		43
838		51
839		54
840		66
841		55
842		64
843		43
844		47
845		41
846		54
847		46
848		53
849		61
850		48
851		52
852		45
853		49
854		52
855		40
856		51
857		58
858		56
859		55
860		43
861		54
862		49
863		43
864		55
865		52
866		44
867		55
868		57
869		40
870		52
871		45
872		47
873		55
874		64
875		59
876		49
877		47
878		40
879		41
880		52
881		54
882		43
883		48
884		53
885		48
886		49
887		49
888		46
889		52
890		43
891		39
892		45
893		48
894		51
895		54
896		59
897		52
898		50
899		48
900		53
901		35
902		40
903		47
904		53
905		58
906		33
907		42
908		39
909		44
910		44
911		49
912		45
913		49
914		58
915		44
916		40
917		46
918		36
919		35
920		40
921		50
922		53
923		43
924		39
925		58
926		60
927		39
928		36
929		43
930		42
931		36
932		45
933		42
934		47
935		49
936		45
937		45
938		36
939		30
940		46
941		36
942		43
943		31
944		38
945		45
946		45
947		41
948		41
949		46
950		37
951		37
952		46
953		43
954		42
955		42
956		38
957		45
958		46
959		34
960		38
961		32
962		35
963		43
964		39
965		48
966		32
967		36
968		54
969		43
970		41
971		37
972		63
973		33
974		46
975		41
976		35
977		34
978		38
979		40
980		41
981		50
982		40
983		40
984		49
985		37
986		32
987		28
988		42
989		29
990		38
991		38
992		42
993		38
994		47
995		37
996		34
997		42
998		45
999		43
1000		41
1001		40
1002		33
1003		35
1004		39
1005		48
1006		37
1007		37
1008		32
1009		45
1010		40
1011		37
1012		36
1013		27
1014		36
1015		41
1016		37
1017		38
1018		51
1019		30
1020		43
1021		29
1022		25
1023		50
1024		42
1025		33
1026		46
1027		50
1028		39
1029		39
1030		31
1031		32
1032		38
1033		36
1034		46
1035		25
1036		44
1037		42
1038		35
1039		39
1040		42
1041		35
1042		31
1043		39
1044		32
1045		34
1046		47
1047		34
1048		42
1049		36
1050		40
1051		34
1052		29
1053		44
1054		27
1055		39
1056		26
1057		21
1058		38
1059		26
1060		41
1061		28
1062		39
1063		30
1064		45
1065		43
1066		34
1067		32
1068		30
1069		36
1070		34
1071		30
1072		43
1073		36
1074		35
1075		29
1076		26
1077		38
1078		32
1079		33
1080		35
1081		25
1082		38
1083		33
1084		23
1085		32
1086		33
1087		31
1088		37
1089		33
1090		37
1091		25
1092		35
1093		31
1094		27
1095		30
1096		43
1097		18
1098		40
1099		28
1100		30
1101		33
1102		35
1103		32
1104		26
1105		36
1106		29
1107		32
1108		26
1109		38
1110		29
1111		31
1112		33
1113		35
1114		33
1115		38
1116		32
1117		36
1118		27
1119		32
1120		31
1121		37
1122		31
1123		35
1124		36
1125		32
1126		42
1127		38
1128		33
1129		39
1130		27
1131		28
1132		29
1133		39
1134		37
1135		32
1136		41
1137		28
1138		34
1139		39
1140		32
1141		32
1142		30
1143		32
1144		27
1145		36
1146		39
1147		40
1148		43
1149		28
1150		37
1151		29
1152		25
1153		33
1154		29
1155		41
1156		29
1157		21
1158		31
1159		32
1160		23
1161		32
1162		23
1163		34
1164		40
1165		33
1166		23
1167		27
1168		31
1169		29
1170		32
1171		29
1172		29
1173		31
1174		30
1175		25
1176		41
1177		33
1178		26
1179		30
1180		31
1181		28
1182		30
1183		34
1184		23
1185		24
1186		29
1187		28
1188		27
1189		25
1190		26
1191		28
1192		32
1193		24
1194		31
1195		35
1196		29
1197		28
1198		28
1199		22
1200		27
1201		30
1202		30
1203		20
1204		26
1205		23
1206		23
1207		37
1208		21
1209		20
1210		28
1211		21
1212		30
1213		30
1214		16
1215		30
1216		29
1217		25
1218		28
1219		37
1220		31
1221		22
1222		26
1223		35
1224		31
1225		16
1226		35
1227		20
1228		20
1229		35
1230		25
1231		38
1232		26
1233		25
1234		26
1235		31
1236		25
1237		26
1238		25
1239		29
1240		30
1241		36
1242		19
1243		28
1244		21
1245		41
1246		23
1247		24
1248		28
1249		20
1250		29
1251		24
1252		30
1253		27
1254		20
1255		20
1256		23
1257		23
1258		27
1259		18
1260		21
1261		22
1262		26
1263		28
1264		21
1265		29
1266		20
1267		34
1268		32
1269		19
1270		22
1271		21
1272		21
1273		27
1274		22
1275		35
1276		32
1277		31
1278		29
1279		20
1280		23
1281		15
1282		19
1283		30
1284		20
1285		27
1286		33
1287		18
1288		25
1289		27
1290		23
1291		31
1292		19
1293		28
1294		29
1295		30
1296		42
1297		28
1298		25
1299		24
1300		13
1301		33
1302		23
1303		30
1304		22
1305		24
1306		26
1307		15
1308		24
1309		19
1310		17
1311		24
1312		22
1313		23
1314		25
1315		28
1316		29
1317		18
1318		39
1319		24
1320		25
1321		23
1322		27
1323		20
1324		26
1325		20
1326		34
1327		19
1328		24
1329		27
1330		25
1331		24
1332		24
1333		21
1334		28
1335		22
1336		31
1337		20
1338		22
1339		20
1340		23
1341		31
1342		23
1343		24
1344		19
1345		33
1346		18
1347		25
1348		23
1349		31
1350		27
1351		23
1352		22
1353		23
1354		26
1355		17
1356		25
1357		25
1358		29
1359		14
1360		17
1361		22
1362		17
1363		27
1364		21
1365		22
1366		21
1367		22
1368		25
1369		28
1370		25
1371		25
1372		22
1373		23
1374		16
1375		23
1376		23
1377		25
1378		31
1379		19
1380		26
1381		26
1382		20
1383		19
1384		20
1385		33
1386		22
1387		18
1388		16
1389		26
1390		20
1391		24
1392		28
1393		23
1394		25
1395		22
1396		22
1397		19
1398		23
1399		28
1400		21
1401		25
1402		20
1403		23
1404		29
1405		37
1406		23
1407		19
1408		21
1409		22
1410		24
1411		24
1412		17
1413		30
1414		26
1415		29
1416		22
1417		19
1418		16
1419		10
1420		22
1421		32
1422		19
1423		13
1424		22
1425		19
1426		22
1427		13
1428		22
1429		26
1430		21
1431		22
1432		31
1433		24
1434		23
1435		19
1436		20
1437		14
1438		24
1439		29
1440		10
1441		24
1442		19
1443		12
1444		26
1445		31
1446		19
1447		13
1448		25
1449		24
1450		25
1451		18
1452		16
1453		22
1454		18
1455		19
1456		24
1457		27
1458		17
1459		22
1460		18
1461		24
1462		22
1463		25
1464		17
1465		15
1466		27
1467		18
1468		24
1469		21
1470		22
1471		26
1472		13
1473		18
1474		21
1475		24
1476		27
1477		20
1478		8
1479		14
1480		23
1481		21
1482		28
1483		18
1484		20
1485		23
1486		18
1487		20
1488		24
1489		25
1490		30
1491		16
1492		27
1493		19
1494		22
1495		21
1496		18
1497		26
1498		14
1499		18
1500		19
1501		18
1502		28
1503		21
1504		24
1505		16
1506		19
1507		14
1508		21
1509		25
1510		12
1511		16
1512		20
1513		24
1514		23
1515		26
1516		22
1517		17
1518		21
1519		20
1520		20
1521		19
1522		23
1523		18
1524		24
1525		21
1526		13
1527		17
1528		29
1529		23
1530		14
1531		28
1532		14
1533		18
1534		19
1535		24
1536		16
1537		12
1538		18
1539		15
1540		17
1541		15
1542		13
1543		21
1544		15
1545		21
1546		17
1547		21
1548		19
1549		17
1550		19
1551		12
1552		21
1553		21
1554		26
1555		16
1556		14
1557		22
1558		27
1559		23
1560		17
1561		21
1562		14
1563		22
1564		14
1565		12
1566		19
1567		14
1568		21
1569		20
1570		17
1571		18
1572		20
1573		17
1574		15
1575		22
1576		17
1577		23
1578		16
1579		16
1580		12
1581		16
1582		16
1583		15
1584		20
1585		16
1586		26
1587		14
1588		13
1589		14
1590		22
1591		22
1592		12
1593		18
1594		18
1595		9
1596		6
1597		16
1598		13
1599		14
1600		15
1601		16
1602		11
1603		20
1604		21
1605		16
1606		21
1607		12
1608		15
1609		14
1610		20
1611		18
1612		18
1613		12
1614		16
1615		23
1616		23
1617		17
1618		14
1619		17
1620		16
1621		17
1622		18
1623		15
1624		12
1625		10
1626		18
1627		13
1628		16
