Tamaños		Cantidades
1		7711277
2		1599904
3		946086
4		607368
5		422646
6		308874
7		236291
8		187772
9		153189
10		127102
11		107098
12		91582
13		79417
14		69796
15		61166
16		54906
17		49427
18		44530
19		40340
20		36478
21		33666
22		30797
23		28517
24		26447
25		24198
26		22655
27		21416
28		19900
29		18736
30		17642
31		16278
32		15846
33		14694
34		13873
35		13133
36		12676
37		11979
38		11564
39		10714
40		10582
41		10043
42		9333
43		9091
44		8868
45		8489
46		8083
47		7729
48		7469
49		7164
50		7030
51		6668
52		6454
53		6290
54		5866
55		5821
56		5705
57		5429
58		5323
59		5218
60		4857
61		4744
62		4643
63		4530
64		4388
65		4238
66		4142
67		4155
68		3908
69		3862
70		3696
71		3683
72		3433
73		3507
74		3359
75		3292
76		3121
77		3132
78		3087
79		2986
80		2919
81		2882
82		2785
83		2759
84		2732
85		2756
86		2601
87		2558
88		2477
89		2503
90		2501
91		2392
92		2273
93		2157
94		2136
95		2188
96		2133
97		2084
98		2085
99		2004
100		1988
101		1966
102		1877
103		1803
104		1839
105		1738
106		1807
107		1813
108		1703
109		1643
110		1709
111		1598
112		1641
113		1609
114		1567
115		1547
116		1553
117		1510
118		1484
119		1434
120		1431
121		1329
122		1351
123		1282
124		1317
125		1270
126		1298
127		1309
128		1274
129		1277
130		1234
131		1205
132		1221
133		1213
134		1212
135		1130
136		1155
137		1139
138		1058
139		1148
140		1104
141		1044
142		1060
143		1059
144		1032
145		1041
146		1014
147		1015
148		1049
149		943
150		930
151		930
152		951
153		941
154		927
155		895
156		869
157		893
158		868
159		879
160		843
161		848
162		827
163		790
164		795
165		799
166		777
167		789
168		754
169		746
170		788
171		799
172		732
173		716
174		703
175		718
176		711
177		718
178		660
179		674
180		665
181		659
182		657
183		646
184		700
185		667
186		677
187		644
188		608
189		653
190		602
191		607
192		589
193		627
194		616
195		575
196		583
197		598
198		587
199		554
200		598
201		580
202		576
203		554
204		582
205		577
206		581
207		519
208		572
209		511
210		578
211		540
212		513
213		525
214		483
215		502
216		473
217		529
218		511
219		511
220		464
221		483
222		482
223		451
224		486
225		465
226		479
227		515
228		453
229		450
230		472
231		420
232		416
233		428
234		412
235		449
236		417
237		437
238		405
239		412
240		439
241		390
242		397
243		389
244		381
245		418
246		400
247		424
248		403
249		410
250		356
251		373
252		410
253		360
254		382
255		374
256		360
257		343
258		350
259		373
260		360
261		353
262		379
263		354
264		365
265		343
266		355
267		343
268		342
269		335
270		371
271		363
272		359
273		328
274		350
275		363
276		330
277		306
278		349
279		300
280		325
281		333
282		305
283		319
284		328
285		311
286		346
287		320
288		295
289		299
290		308
291		294
292		287
293		271
294		265
295		274
296		287
297		295
298		307
299		280
300		270
301		269
302		269
303		291
304		251
305		274
306		280
307		282
308		274
309		277
310		258
311		274
312		276
313		267
314		277
315		290
316		255
317		260
318		240
319		252
320		224
321		239
322		255
323		219
324		242
325		222
326		243
327		253
328		265
329		236
330		233
331		223
332		225
333		225
334		260
335		211
336		237
337		247
338		204
339		224
340		225
341		224
342		195
343		240
344		226
345		201
346		195
347		229
348		216
349		236
350		228
351		187
352		208
353		205
354		214
355		203
356		199
357		197
358		220
359		221
360		213
361		238
362		219
363		192
364		206
365		231
366		208
367		220
368		181
369		189
370		195
371		172
372		184
373		220
374		180
375		194
376		190
377		173
378		186
379		198
380		189
381		149
382		164
383		174
384		175
385		170
386		184
387		201
388		181
389		161
390		185
391		178
392		184
393		150
394		201
395		195
396		169
397		167
398		179
399		170
400		148
401		187
402		166
403		210
404		156
405		160
406		170
407		179
408		162
409		164
410		157
411		171
412		165
413		150
414		167
415		168
416		166
417		170
418		173
419		156
420		158
421		136
422		145
423		162
424		153
425		157
426		151
427		164
428		140
429		156
430		158
431		142
432		131
433		172
434		167
435		160
436		163
437		166
438		154
439		136
440		156
441		158
442		141
443		148
444		147
445		129
446		163
447		142
448		159
449		143
450		162
451		134
452		123
453		137
454		138
455		144
456		128
457		134
458		158
459		144
460		158
461		131
462		131
463		134
464		118
465		116
466		137
467		138
468		131
469		123
470		108
471		133
472		135
473		141
474		124
475		128
476		112
477		129
478		139
479		123
480		148
481		135
482		110
483		136
484		117
485		128
486		133
487		122
488		121
489		119
490		97
491		114
492		127
493		113
494		115
495		116
496		117
497		106
498		116
499		133
500		123
501		111
502		130
503		118
504		105
505		106
506		130
507		112
508		109
509		129
510		97
511		112
512		110
513		119
514		109
515		115
516		116
517		116
518		94
519		107
520		99
521		119
522		100
523		104
524		98
525		117
526		123
527		115
528		104
529		103
530		89
531		106
532		101
533		100
534		97
535		89
536		83
537		97
538		84
539		101
540		117
541		101
542		100
543		103
544		85
545		101
546		93
547		87
548		106
549		107
550		112
551		105
552		97
553		93
554		87
555		103
556		104
557		97
558		73
559		82
560		88
561		99
562		98
563		119
564		99
565		106
566		107
567		87
568		94
569		108
570		94
571		93
572		86
573		98
574		103
575		91
576		105
577		104
578		92
579		84
580		104
581		97
582		87
583		86
584		98
585		80
586		95
587		89
588		78
589		93
590		85
591		85
592		85
593		77
594		90
595		88
596		92
597		96
598		87
599		89
600		96
601		81
602		78
603		76
604		95
605		72
606		87
607		78
608		77
609		89
610		76
611		88
612		87
613		94
614		83
615		90
616		81
617		83
618		89
619		91
620		86
621		100
622		72
623		87
624		71
625		57
626		80
627		89
628		90
629		83
630		78
631		99
632		77
633		76
634		76
635		82
636		75
637		79
638		83
639		75
640		71
641		78
642		71
643		83
644		76
645		74
646		90
647		66
648		88
649		74
650		66
651		84
652		75
653		77
654		75
655		78
656		75
657		70
658		72
659		82
660		83
661		78
662		75
663		83
664		62
665		83
666		75
667		85
668		75
669		69
670		85
671		71
672		71
673		56
674		70
675		75
676		73
677		70
678		61
679		81
680		69
681		62
682		76
683		64
684		59
685		82
686		58
687		51
688		85
689		88
690		73
691		75
692		76
693		68
694		69
695		79
696		79
697		69
698		80
699		65
700		58
701		68
702		78
703		58
704		63
705		78
706		82
707		63
708		70
709		62
710		57
711		61
712		69
713		54
714		71
715		66
716		60
717		57
718		70
719		66
720		59
721		54
722		78
723		63
724		54
725		76
726		62
727		68
728		58
729		64
730		59
731		48
732		60
733		72
734		68
735		50
736		65
737		61
738		63
739		55
740		63
741		62
742		56
743		57
744		63
745		59
746		66
747		57
748		58
749		68
750		73
751		52
752		55
753		55
754		67
755		62
756		54
757		67
758		51
759		58
760		46
761		60
762		71
763		57
764		53
765		54
766		49
767		50
768		56
769		79
770		65
771		47
772		53
773		47
774		55
775		72
776		67
777		54
778		52
779		61
780		60
781		58
782		45
783		55
784		59
785		44
786		50
787		54
788		68
789		54
790		57
791		43
792		54
793		43
794		57
795		41
796		65
797		54
798		45
799		54
800		56
801		54
802		56
803		46
804		66
805		47
806		52
807		58
808		51
809		57
810		63
811		59
812		56
813		48
814		43
815		59
816		56
817		52
818		47
819		50
820		49
821		63
822		61
823		44
824		40
825		51
826		52
827		45
828		45
829		49
830		43
831		61
832		45
833		60
834		45
835		39
836		41
837		48
838		53
839		39
840		50
841		42
842		46
843		48
844		38
845		56
846		50
847		46
848		39
849		53
850		42
851		54
852		50
853		36
854		38
855		51
856		41
857		49
858		40
859		54
860		54
861		63
862		43
863		46
864		53
865		54
866		42
867		68
868		49
869		47
870		54
871		45
872		59
873		42
874		45
875		56
876		45
877		43
878		42
879		40
880		45
881		41
882		48
883		32
884		53
885		54
886		46
887		40
888		49
889		44
890		34
891		38
892		52
893		34
894		44
895		41
896		50
897		46
898		47
899		33
900		41
901		41
902		46
903		50
904		45
905		43
906		47
907		41
908		52
909		37
910		41
911		49
912		44
913		40
914		25
915		51
916		42
917		40
918		34
919		40
920		50
921		54
922		48
923		40
924		42
925		43
926		34
927		43
928		45
929		35
930		33
931		60
932		43
933		38
934		44
935		37
936		41
937		45
938		35
939		41
940		29
941		37
942		36
943		44
944		51
945		34
946		46
947		51
948		45
949		40
950		47
951		32
952		49
953		38
954		49
955		48
956		31
957		39
958		36
959		33
960		33
961		44
962		40
963		34
964		36
965		37
966		27
967		33
968		36
969		33
970		41
971		32
972		44
973		37
974		18
975		40
976		35
977		32
978		35
979		31
980		42
981		43
982		40
983		56
984		45
985		35
986		40
987		38
988		32
989		25
990		33
991		18
992		35
993		48
994		28
995		33
996		39
997		33
998		31
999		45
1000		33
1001		33
1002		31
1003		27
1004		52
1005		37
1006		44
1007		34
1008		36
1009		35
1010		32
1011		43
1012		38
1013		40
1014		33
1015		33
1016		32
1017		30
1018		42
1019		46
1020		30
1021		26
1022		36
1023		36
1024		30
1025		35
1026		52
1027		32
1028		28
1029		25
1030		35
1031		24
1032		36
1033		27
1034		49
1035		46
1036		43
1037		22
1038		44
1039		33
1040		38
1041		43
1042		40
1043		31
1044		33
1045		32
1046		34
1047		37
1048		35
1049		40
1050		30
1051		28
1052		36
1053		32
1054		38
1055		36
1056		37
1057		24
1058		38
1059		35
1060		39
1061		31
1062		34
1063		31
1064		31
1065		32
1066		37
1067		39
1068		29
1069		32
1070		39
1071		28
1072		26
1073		42
1074		42
1075		29
1076		29
1077		29
1078		25
1079		30
1080		37
1081		34
1082		33
1083		29
1084		27
1085		40
1086		43
1087		25
1088		36
1089		29
1090		26
1091		35
1092		16
1093		32
1094		35
1095		24
1096		37
1097		22
1098		25
1099		25
1100		34
1101		28
1102		34
1103		30
1104		29
1105		37
1106		45
1107		31
1108		29
1109		32
1110		32
1111		23
1112		24
1113		32
1114		32
1115		24
1116		33
1117		24
1118		27
1119		32
1120		27
1121		28
1122		23
1123		33
1124		36
1125		27
1126		36
1127		21
1128		29
1129		33
1130		27
1131		34
1132		18
1133		37
1134		31
1135		27
1136		24
1137		23
1138		33
1139		28
1140		28
1141		28
1142		24
1143		24
1144		29
1145		27
1146		28
1147		27
1148		32
1149		24
1150		23
1151		22
1152		26
1153		26
1154		32
1155		37
1156		30
1157		27
1158		26
1159		24
1160		23
1161		29
1162		30
1163		19
1164		23
1165		24
1166		27
1167		31
1168		34
1169		23
1170		31
1171		28
1172		26
1173		23
1174		36
1175		30
1176		24
1177		46
1178		27
1179		37
1180		31
1181		28
1182		27
1183		22
1184		19
1185		35
1186		30
1187		33
1188		37
1189		26
1190		24
1191		31
1192		19
1193		30
1194		26
1195		16
1196		28
1197		39
1198		28
1199		30
1200		26
1201		17
1202		19
1203		31
1204		30
1205		28
1206		29
1207		24
1208		30
1209		27
1210		19
1211		28
1212		28
1213		27
1214		25
1215		34
1216		23
1217		33
1218		22
1219		26
1220		33
1221		24
1222		25
1223		17
1224		23
1225		33
1226		28
1227		31
1228		21
1229		24
1230		33
1231		28
1232		24
1233		26
1234		33
1235		30
1236		33
1237		21
1238		27
1239		26
1240		24
1241		27
1242		26
1243		21
1244		34
1245		20
1246		27
1247		33
1248		22
1249		29
1250		26
1251		24
1252		23
1253		15
1254		18
1255		20
1256		33
1257		31
1258		21
1259		24
1260		22
1261		21
1262		25
1263		35
1264		32
1265		23
1266		26
1267		24
1268		21
1269		34
1270		18
1271		27
1272		23
1273		34
1274		30
1275		33
1276		22
1277		20
1278		26
1279		21
1280		24
1281		22
1282		25
1283		29
1284		22
1285		24
1286		21
1287		25
1288		30
1289		17
1290		20
1291		16
1292		21
1293		30
1294		22
1295		23
1296		22
1297		17
1298		23
1299		22
1300		25
1301		28
1302		19
1303		23
1304		19
1305		15
1306		22
1307		23
1308		26
1309		29
1310		23
1311		32
1312		32
1313		26
1314		27
1315		29
1316		26
1317		29
1318		27
1319		17
1320		20
1321		24
1322		27
1323		23
1324		24
1325		31
1326		21
1327		18
1328		23
1329		21
1330		35
1331		24
1332		14
1333		21
1334		21
1335		21
1336		20
1337		26
1338		36
1339		18
1340		20
1341		21
1342		31
1343		26
1344		17
1345		25
1346		28
1347		27
1348		17
1349		35
1350		26
1351		19
1352		24
1353		15
1354		17
1355		28
1356		21
1357		19
1358		17
1359		23
1360		20
1361		20
1362		26
1363		17
1364		18
1365		22
1366		16
1367		23
1368		21
1369		24
1370		22
1371		20
1372		30
1373		22
1374		29
1375		24
1376		27
1377		24
1378		20
1379		25
1380		24
1381		25
1382		27
1383		20
1384		24
1385		21
1386		16
1387		17
1388		27
1389		23
1390		31
1391		27
1392		21
1393		21
1394		15
1395		18
1396		31
1397		21
1398		26
1399		16
1400		24
1401		24
1402		25
1403		15
1404		19
1405		25
1406		28
1407		21
1408		24
1409		18
1410		20
1411		16
1412		19
1413		20
1414		23
1415		22
1416		23
1417		18
1418		16
1419		30
1420		19
1421		24
1422		21
1423		16
1424		19
1425		23
1426		20
1427		23
1428		25
1429		17
1430		25
1431		14
1432		18
1433		18
1434		20
1435		25
1436		15
1437		18
1438		26
1439		24
1440		28
1441		25
1442		16
1443		19
1444		15
1445		18
1446		24
1447		27
1448		18
1449		16
1450		14
1451		15
1452		15
1453		35
1454		21
1455		14
1456		23
1457		19
1458		18
1459		27
1460		18
1461		16
1462		19
1463		18
1464		26
1465		22
1466		9
1467		22
1468		20
1469		21
1470		18
1471		19
1472		14
1473		20
1474		14
1475		14
1476		14
1477		23
1478		18
1479		28
1480		14
1481		23
1482		23
1483		19
1484		18
1485		12
1486		17
1487		21
1488		21
1489		16
1490		25
1491		28
1492		9
1493		21
1494		17
1495		17
1496		10
1497		13
1498		15
1499		21
1500		17
1501		11
1502		13
1503		20
1504		18
1505		20
1506		24
1507		17
1508		13
1509		21
1510		9
1511		12
1512		15
1513		18
1514		9
1515		16
1516		24
1517		26
1518		17
1519		14
1520		19
1521		20
1522		15
1523		12
1524		18
1525		7
1526		19
1527		23
1528		17
1529		15
1530		14
1531		12
1532		19
1533		21
1534		16
1535		17
1536		17
1537		26
1538		27
1539		13
1540		14
1541		17
1542		26
1543		16
1544		15
1545		22
1546		25
1547		14
1548		15
1549		20
1550		23
1551		13
1552		15
1553		9
1554		26
1555		26
1556		24
1557		16
1558		21
1559		17
1560		17
1561		17
1562		13
1563		17
1564		20
1565		22
1566		27
1567		15
1568		17
1569		12
1570		14
1571		18
1572		10
1573		22
1574		17
1575		12
1576		17
1577		12
1578		19
1579		23
1580		10
1581		23
1582		18
1583		21
1584		10
1585		15
1586		26
1587		12
1588		20
1589		24
1590		18
1591		18
1592		7
1593		17
1594		9
1595		13
1596		11
1597		12
1598		15
1599		10
1600		10
1601		21
1602		13
1603		24
1604		15
1605		15
1606		19
1607		24
1608		18
1609		29
1610		13
1611		18
1612		20
1613		16
1614		28
1615		18
1616		14
1617		10
1618		17
1619		7
1620		25
1621		18
1622		11
1623		17
1624		20
1625		15
1626		21
1627		24
1628		12
1629		19
1630		18
1631		16
1632		16
1633		18
1634		14
1635		15
1636		17
1637		9
1638		17
1639		24
1640		15
1641		14
1642		11
1643		14
1644		15
1645		22
1646		12
1647		14
1648		19
1649		12
1650		7
1651		18
1652		17
1653		20
1654		20
1655		18
1656		18
1657		14
1658		8
1659		17
1660		17
1661		25
1662		14
1663		21
1664		10
1665		17
1666		12
1667		16
1668		17
1669		11
1670		16
1671		11
1672		8
1673		9
1674		15
1675		14
1676		23
1677		18
1678		18
1679		14
1680		10
1681		14
1682		17
1683		16
1684		16
1685		15
1686		14
1687		11
1688		14
1689		9
1690		20
1691		21
1692		17
1693		12
1694		6
1695		14
1696		21
1697		17
1698		16
1699		17
1700		15
1701		14
1702		16
1703		26
1704		20
1705		11
1706		14
1707		11
1708		18
1709		17
1710		7
1711		10
1712		17
1713		19
1714		10
1715		16
1716		15
1717		13
1718		19
1719		24
1720		23
1721		18
1722		17
1723		16
1724		15
1725		15
1726		10
1727		20
1728		17
1729		13
1730		13
1731		16
1732		14
1733		17
1734		18
1735		22
1736		19
1737		16
1738		23
1739		21
1740		14
1741		20
1742		14
1743		14
1744		10
1745		16
1746		17
1747		16
1748		10
1749		15
1750		20
1751		13
1752		15
1753		19
1754		11
1755		17
1756		13
1757		14
1758		15
1759		18
1760		16
1761		16
1762		16
1763		13
1764		21
1765		15
1766		25
1767		13
1768		24
1769		20
1770		19
1771		7
1772		16
1773		10
1774		10
1775		15
1776		20
1777		15
1778		13
1779		13
1780		21
1781		22
1782		11
1783		17
1784		12
1785		16
1786		16
1787		10
1788		21
1789		15
1790		10
1791		14
1792		10
1793		17
1794		12
1795		20
1796		17
1797		18
1798		15
1799		10
1800		8
1801		13
1802		13
1803		10
1804		24
1805		9
1806		12
1807		11
1808		13
1809		21
1810		16
1811		13
1812		10
1813		13
1814		13
1815		19
1816		15
1817		11
1818		15
1819		13
1820		13
1821		13
1822		17
1823		11
1824		13
1825		10
1826		10
1827		12
1828		13
1829		12
1830		14
1831		14
1832		11
1833		15
1834		21
1835		12
1836		8
1837		11
1838		10
1839		15
1840		14
1841		14
1842		13
1843		11
1844		19
1845		14
1846		15
1847		8
1848		15
1849		10
1850		15
1851		20
1852		10
1853		10
1854		17
1855		11
1856		14
1857		15
1858		13
1859		11
1860		17
1861		12
1862		10
1863		15
1864		15
1865		13
1866		15
1867		8
1868		12
1869		17
1870		11
1871		12
1872		18
1873		11
1874		15
1875		9
1876		14
1877		7
1878		12
1879		13
1880		18
1881		23
1882		10
1883		13
1884		13
1885		8
1886		14
1887		8
1888		14
1889		12
1890		11
1891		12
1892		17
1893		11
1894		13
1895		13
1896		14
1897		12
1898		12
1899		10
1900		12
1901		10
1902		11
1903		13
1904		15
1905		10
1906		20
1907		12
1908		10
1909		18
1910		7
1911		14
1912		18
1913		9
1914		11
1915		3
1916		11
1917		14
1918		14
1919		19
1920		9
1921		19
1922		17
1923		9
1924		13
1925		16
1926		7
1927		15
1928		9
1929		15
1930		11
1931		19
1932		22
1933		11
1934		8
1935		15
1936		10
1937		16
1938		8
1939		13
1940		7
1941		15
1942		12
1943		11
1944		10
1945		12
1946		13
1947		14
1948		12
1949		13
1950		11
1951		11
1952		11
1953		11
1954		11
1955		10
1956		17
1957		8
1958		20
1959		7
1960		20
1961		8
1962		10
1963		8
1964		7
1965		13
1966		13
1967		18
1968		14
1969		17
1970		14
1971		13
1972		13
1973		16
1974		8
1975		12
1976		6
1977		8
1978		6
1979		11
1980		20
1981		14
1982		10
1983		11
1984		13
1985		8
1986		13
1987		19
1988		12
1989		11
1990		8
1991		7
1992		9
1993		13
1994		13
1995		14
1996		8
1997		17
1998		12
1999		11
2000		15
2001		7
2002		10
2003		10
2004		18
2005		19
2006		15
2007		8
2008		15
2009		16
2010		13
2011		15
2012		8
2013		7
2014		9
2015		12
2016		5
2017		11
2018		13
2019		12
2020		14
2021		8
2022		13
2023		13
2024		8
2025		12
2026		11
2027		12
2028		13
2029		11
2030		8
2031		6
2032		11
2033		12
2034		13
2035		15
2036		13
2037		15
2038		16
2039		14
2040		11
2041		9
2042		18
2043		13
2044		8
2045		14
2046		11
2047		17
2048		9
2049		6
2050		8
2051		8
2052		7
2053		14
