Tamaños		Cantidades
1		8202821
2		1739346
3		1035046
4		671089
5		470231
6		344897
7		266787
8		212204
9		173369
10		144704
11		122046
12		105442
13		91495
14		79925
15		71307
16		63668
17		57418
18		51299
19		46959
20		42762
21		38982
22		36024
23		33609
24		31005
25		28846
26		26872
27		25161
28		23328
29		22155
30		20703
31		19464
32		18716
33		17489
34		16825
35		15993
36		15144
37		14394
38		13808
39		12894
40		12532
41		12138
42		11623
43		11043
44		10701
45		10002
46		9654
47		9435
48		8897
49		8646
50		8583
51		8049
52		7958
53		7580
54		7281
55		7089
56		6940
57		6622
58		6421
59		6322
60		6097
61		5914
62		5748
63		5614
64		5432
65		5252
66		5130
67		5022
68		4848
69		4712
70		4623
71		4543
72		4344
73		4365
74		4269
75		4098
76		4067
77		4065
78		3732
79		3660
80		3657
81		3583
82		3552
83		3385
84		3251
85		3270
86		3367
87		3119
88		3099
89		3113
90		2964
91		2972
92		2780
93		2831
94		2811
95		2715
96		2748
97		2687
98		2584
99		2479
100		2469
101		2391
102		2289
103		2358
104		2228
105		2364
106		2214
107		2153
108		2147
109		2136
110		2105
111		2050
112		1964
113		2017
114		1914
115		1908
116		1941
117		1866
118		1942
119		1809
120		1877
121		1790
122		1797
123		1777
124		1730
125		1700
126		1730
127		1683
128		1630
129		1604
130		1550
131		1553
132		1519
133		1548
134		1486
135		1393
136		1430
137		1493
138		1391
139		1395
140		1357
141		1351
142		1349
143		1285
144		1303
145		1287
146		1244
147		1193
148		1298
149		1267
150		1172
151		1202
152		1239
153		1178
154		1203
155		1242
156		1196
157		1101
158		1125
159		1119
160		1081
161		1072
162		1033
163		1100
164		1033
165		1051
166		1099
167		1036
168		981
169		1017
170		963
171		947
172		1029
173		980
174		928
175		922
176		930
177		833
178		937
179		947
180		876
181		890
182		893
183		814
184		850
185		845
186		856
187		841
188		835
189		835
190		851
191		802
192		774
193		766
194		765
195		754
196		786
197		761
198		773
199		732
200		711
201		739
202		772
203		763
204		753
205		720
206		683
207		688
208		724
209		684
210		706
211		720
212		647
213		647
214		620
215		680
216		661
217		718
218		626
219		657
220		638
221		581
222		646
223		627
224		629
225		618
226		642
227		580
228		633
229		564
230		650
231		597
232		596
233		580
234		512
235		549
236		573
237		516
238		561
239		532
240		533
241		550
242		570
243		520
244		524
245		505
246		528
247		504
248		530
249		523
250		498
251		532
252		495
253		528
254		498
255		555
256		512
257		482
258		498
259		487
260		479
261		503
262		467
263		453
264		447
265		494
266		435
267		433
268		473
269		405
270		422
271		426
272		444
273		449
274		444
275		433
276		417
277		448
278		418
279		432
280		399
281		415
282		418
283		433
284		441
285		373
286		389
287		416
288		416
289		388
290		420
291		421
292		405
293		387
294		376
295		382
296		390
297		361
298		393
299		374
300		394
301		366
302		370
303		380
304		348
305		407
306		365
307		337
308		354
309		353
310		346
311		399
312		351
313		349
314		342
315		352
316		371
317		346
318		334
319		343
320		324
321		317
322		333
323		320
324		286
325		333
326		351
327		308
328		325
329		335
330		310
331		306
332		318
333		320
334		271
335		312
336		310
337		300
338		307
339		300
340		286
341		284
342		311
343		270
344		308
345		276
346		281
347		320
348		299
349		297
350		279
351		303
352		274
353		271
354		284
355		267
356		271
357		294
358		285
359		301
360		282
361		252
362		307
363		253
364		296
365		260
366		282
367		263
368		255
369		247
370		267
371		261
372		256
373		271
374		254
375		272
376		242
377		276
378		258
379		251
380		237
381		267
382		241
383		229
384		248
385		258
386		242
387		243
388		263
389		260
390		235
391		212
392		233
393		254
394		248
395		225
396		256
397		230
398		215
399		264
400		243
401		206
402		200
403		193
404		216
405		212
406		238
407		209
408		209
409		230
410		242
411		219
412		220
413		215
414		215
415		227
416		212
417		236
418		189
419		231
420		218
421		198
422		203
423		201
424		239
425		208
426		225
427		196
428		178
429		210
430		224
431		196
432		195
433		192
434		189
435		209
436		202
437		207
438		192
439		194
440		200
441		192
442		215
443		181
444		182
445		189
446		196
447		179
448		202
449		170
450		191
451		200
452		184
453		167
454		218
455		196
456		201
457		185
458		206
459		182
460		147
461		167
462		151
463		178
464		185
465		178
466		168
467		169
468		199
469		172
470		187
471		170
472		189
473		149
474		179
475		181
476		186
477		164
478		158
479		162
480		179
481		185
482		155
483		144
484		169
485		175
486		167
487		156
488		144
489		155
490		160
491		159
492		161
493		148
494		133
495		161
496		157
497		152
498		153
499		166
500		144
501		148
502		158
503		151
504		178
505		157
506		143
507		199
508		127
509		155
510		154
511		169
512		156
513		132
514		161
515		162
516		140
517		149
518		147
519		158
520		157
521		138
522		158
523		137
524		144
525		140
526		110
527		141
528		134
529		147
530		148
531		124
532		122
533		133
534		178
535		128
536		128
537		111
538		134
539		127
540		142
541		144
542		126
543		141
544		148
545		136
546		119
547		143
548		132
549		139
550		123
551		122
552		130
553		138
554		151
555		137
556		130
557		153
558		136
559		130
560		135
561		152
562		142
563		129
564		109
565		134
566		122
567		129
568		122
569		132
570		128
571		114
572		139
573		123
574		99
575		147
576		105
577		111
578		140
579		116
580		136
581		122
582		118
583		125
584		127
585		120
586		121
587		137
588		133
589		138
590		113
591		125
592		115
593		119
594		115
595		112
596		109
597		122
598		120
599		118
600		99
601		100
602		115
603		114
604		107
605		118
606		102
607		96
608		107
609		105
610		92
611		120
612		120
613		102
614		120
615		125
616		85
617		120
618		133
619		112
620		109
621		98
622		105
623		99
624		114
625		114
626		105
627		93
628		108
629		98
630		98
631		88
632		96
633		110
634		97
635		94
636		92
637		104
638		124
639		89
640		107
641		97
642		100
643		96
644		89
645		87
646		91
647		109
648		107
649		87
650		101
651		98
652		108
653		106
654		105
655		99
656		103
657		91
658		84
659		97
660		111
661		95
662		95
663		119
664		90
665		102
666		103
667		79
668		112
669		106
670		86
671		106
672		69
673		111
674		98
675		120
676		79
677		96
678		100
679		79
680		84
681		88
682		99
683		104
684		85
685		99
686		94
687		84
688		90
689		103
690		95
691		85
692		99
693		85
694		90
695		91
696		83
697		90
698		71
699		98
700		108
701		75
702		89
703		91
704		86
705		95
706		82
707		98
708		91
709		81
710		77
711		76
712		88
713		103
714		82
715		84
716		89
717		86
718		77
719		88
720		88
721		90
722		89
723		94
724		84
725		87
726		93
727		109
728		75
729		102
730		78
731		68
732		79
733		70
734		76
735		92
736		76
737		75
738		82
739		61
740		70
741		88
742		76
743		82
744		70
745		80
746		94
747		71
748		67
749		68
750		65
751		77
752		69
753		81
754		70
755		74
756		83
757		80
758		91
759		80
760		76
761		80
762		69
763		85
764		76
765		82
766		47
767		79
768		69
769		91
770		95
771		85
772		84
773		67
774		68
775		73
776		71
777		66
778		78
779		80
780		68
781		76
782		75
783		68
784		79
785		78
786		78
787		83
788		75
789		68
790		63
791		70
792		71
793		78
794		77
795		56
796		82
797		76
798		55
799		65
800		68
801		77
802		65
803		78
804		71
805		78
806		71
807		74
808		74
809		72
810		66
811		65
812		73
813		59
814		68
815		59
816		70
817		65
818		59
819		78
820		57
821		57
822		57
823		55
824		73
825		69
826		70
827		65
828		57
829		67
830		72
831		66
832		58
833		66
834		58
835		76
836		80
837		67
838		54
839		61
840		64
841		53
842		76
843		54
844		70
845		60
846		76
847		64
848		49
849		60
850		59
851		69
852		69
853		65
854		70
855		67
856		57
857		57
858		46
859		55
860		64
861		57
862		58
863		73
864		55
865		73
866		54
867		59
868		66
869		60
870		49
871		81
872		60
873		59
874		64
875		57
876		57
877		77
878		55
879		68
880		67
881		47
882		55
883		59
884		50
885		61
886		71
887		64
888		45
889		41
890		61
891		42
892		55
893		59
894		63
895		62
896		58
897		66
898		65
899		54
900		69
901		63
902		64
903		47
904		60
905		72
906		82
907		61
908		48
909		72
910		57
911		58
912		38
913		44
914		54
915		57
916		51
917		58
918		66
919		46
920		48
921		52
922		63
923		44
924		61
925		61
926		47
927		59
928		58
929		50
930		54
931		60
932		52
933		51
934		65
935		58
936		44
937		51
938		52
939		60
940		43
941		64
942		74
943		39
944		46
945		46
946		57
947		65
948		62
949		58
950		41
951		59
952		62
953		40
954		48
955		48
956		64
957		54
958		44
959		52
960		61
961		56
962		47
963		38
964		44
965		61
966		50
967		42
968		52
969		42
970		45
971		43
972		37
973		36
974		54
975		45
976		38
977		51
978		56
979		46
980		57
981		67
982		58
983		46
984		48
985		35
986		62
987		36
988		41
989		51
990		59
991		49
992		58
993		48
994		43
995		53
996		54
997		56
998		36
999		46
1000		52
1001		46
1002		43
1003		56
1004		51
1005		48
1006		55
1007		41
1008		41
1009		58
1010		50
1011		44
1012		39
1013		40
1014		47
1015		59
1016		31
1017		39
1018		50
1019		46
1020		43
1021		36
1022		40
1023		47
1024		41
1025		42
1026		38
1027		42
1028		42
1029		41
1030		45
1031		42
1032		39
1033		40
1034		52
1035		35
1036		43
1037		46
1038		41
1039		38
1040		39
1041		41
1042		54
1043		46
1044		39
1045		47
