Tamaños		Cantidades
1		8075872
2		1704819
3		1014214
4		655903
5		457408
6		336964
7		258363
8		205448
9		167453
10		139423
11		118026
12		101828
13		88329
14		77037
15		69141
16		61061
17		55192
18		49613
19		45127
20		41071
21		37782
22		34601
23		31823
24		29861
25		27755
26		25794
27		23912
28		22476
29		21194
30		19904
31		19000
32		17658
33		17167
34		16000
35		15002
36		14706
37		13594
38		13088
39		12463
40		12105
41		11445
42		11064
43		10278
44		9978
45		9727
46		9080
47		8927
48		8558
49		8353
50		7922
51		7859
52		7536
53		7329
54		7020
55		6776
56		6461
57		6423
58		6176
59		5977
60		5860
61		5628
62		5529
63		5269
64		5243
65		5051
66		4823
67		4679
68		4653
69		4486
70		4369
71		4411
72		4171
73		4047
74		3932
75		3834
76		3879
77		3828
78		3564
79		3533
80		3484
81		3445
82		3308
83		3261
84		3159
85		3088
86		3011
87		3014
88		2943
89		2811
90		2732
91		2690
92		2724
93		2702
94		2579
95		2541
96		2537
97		2527
98		2534
99		2327
100		2406
101		2327
102		2240
103		2173
104		2200
105		2119
106		2116
107		2092
108		2087
109		2078
110		2016
111		1966
112		2015
113		1893
114		1899
115		1922
116		1830
117		1794
118		1770
119		1710
120		1739
121		1700
122		1665
123		1642
124		1651
125		1602
126		1533
127		1520
128		1549
129		1525
130		1505
131		1423
132		1475
133		1401
134		1460
135		1330
136		1361
137		1399
138		1310
139		1323
140		1318
141		1295
142		1295
143		1256
144		1305
145		1248
146		1113
147		1137
148		1177
149		1141
150		1119
151		1106
152		1119
153		1041
154		1118
155		1057
156		1064
157		1105
158		1099
159		1083
160		997
161		1013
162		994
163		1014
164		1009
165		927
166		1014
167		966
168		956
169		895
170		950
171		920
172		907
173		895
174		878
175		903
176		867
177		858
178		851
179		916
180		822
181		803
182		842
183		796
184		812
185		823
186		763
187		783
188		785
189		748
190		763
191		748
192		758
193		791
194		796
195		767
196		714
197		730
198		724
199		695
200		731
201		717
202		723
203		655
204		671
205		671
206		676
207		709
208		675
209		709
210		632
211		609
212		716
213		610
214		602
215		626
216		554
217		628
218		627
219		581
220		622
221		557
222		580
223		604
224		561
225		545
226		576
227		527
228		595
229		552
230		558
231		530
232		558
233		532
234		545
235		546
236		515
237		554
238		550
239		507
240		525
241		537
242		524
243		527
244		487
245		484
246		479
247		503
248		491
249		457
250		507
251		520
252		481
253		452
254		473
255		479
256		443
257		405
258		447
259		427
260		417
261		459
262		423
263		443
264		464
265		445
266		449
267		409
268		429
269		435
270		396
271		415
272		398
273		466
274		430
275		401
276		430
277		381
278		359
279		370
280		391
281		379
282		353
283		375
284		401
285		371
286		380
287		372
288		402
289		378
290		361
291		371
292		349
293		334
294		334
295		369
296		338
297		358
298		318
299		312
300		355
301		337
302		368
303		343
304		320
305		330
306		337
307		362
308		353
309		326
310		336
311		346
312		343
313		328
314		310
315		320
316		341
317		324
318		317
319		298
320		325
321		314
322		333
323		319
324		326
325		301
326		312
327		285
328		296
329		296
330		319
331		280
332		272
333		268
334		315
335		293
336		310
337		297
338		297
339		290
340		309
341		295
342		268
343		276
344		276
345		287
346		292
347		254
348		275
349		263
350		288
351		259
352		265
353		272
354		287
355		274
356		241
357		259
358		254
359		254
360		257
361		250
362		239
363		274
364		231
365		243
366		259
367		272
368		259
369		249
370		243
371		253
372		263
373		250
374		224
375		225
376		230
377		232
378		231
379		242
380		224
381		219
382		258
383		241
384		206
385		220
386		212
387		238
388		235
389		212
390		227
391		215
392		222
393		213
394		221
395		218
396		243
397		233
398		178
399		203
400		215
401		204
402		229
403		212
404		219
405		193
406		206
407		191
408		221
409		228
410		198
411		212
412		205
413		236
414		209
415		175
416		180
417		169
418		202
419		175
420		185
421		199
422		212
423		203
424		197
425		223
426		181
427		198
428		187
429		184
430		198
431		181
432		180
433		209
434		170
435		197
436		186
437		179
438		200
439		173
440		215
441		174
442		168
443		214
444		200
445		215
446		175
447		168
448		180
449		200
450		167
451		177
452		152
453		172
454		178
455		183
456		178
457		173
458		162
459		171
460		180
461		196
462		169
463		147
464		155
465		171
466		154
467		187
468		179
469		172
470		165
471		155
472		149
473		167
474		143
475		165
476		169
477		139
478		143
479		170
480		149
481		146
482		150
483		148
484		156
485		165
486		147
487		157
488		146
489		123
490		140
491		152
492		154
493		164
494		135
495		152
496		157
497		127
498		149
499		150
500		137
501		152
502		137
503		152
504		147
505		133
506		138
507		144
508		148
509		147
510		144
511		132
512		132
513		139
514		127
515		139
516		144
517		121
518		130
519		138
520		136
521		153
522		134
523		163
524		148
525		141
526		134
527		131
528		126
529		140
530		159
531		135
532		131
533		123
534		141
535		148
536		111
537		121
538		123
539		126
540		124
541		126
542		142
543		124
544		119
545		127
546		127
547		118
548		125
549		103
550		111
551		117
552		108
553		122
554		121
555		124
556		135
557		123
558		130
559		132
560		145
561		108
562		129
563		142
564		130
565		120
566		141
567		100
568		103
569		107
570		97
571		129
572		114
573		139
574		139
575		125
576		119
577		116
578		117
579		117
580		105
581		110
582		109
583		123
584		106
585		99
586		105
587		105
588		99
589		98
590		90
591		108
592		112
593		122
594		108
595		100
596		98
597		123
598		103
599		112
600		117
601		117
602		104
603		104
604		104
605		116
606		100
607		107
608		128
609		125
610		115
611		109
612		112
613		100
614		100
615		126
616		90
617		86
618		83
619		88
620		104
621		95
622		100
623		124
624		98
625		102
626		90
627		102
628		84
629		111
630		84
631		83
632		99
633		81
634		106
635		91
636		122
637		102
638		91
639		100
640		87
641		111
642		108
643		89
644		98
645		82
646		91
647		103
648		98
