Tamaños		Cantidades
1		8329080
2		1776998
3		1060001
4		686020
5		480919
6		353634
7		273455
8		217775
9		178709
10		148023
11		125868
12		108813
13		94827
14		83381
15		72892
16		65761
17		58691
18		52894
19		48230
20		44378
21		40805
22		37425
23		34687
24		32522
25		29881
26		27976
27		26184
28		24364
29		22881
30		21882
31		20402
32		19180
33		18335
34		17448
35		16469
36		15661
37		14996
38		14000
39		13600
40		13263
41		12586
42		11995
43		11600
44		11058
45		10641
46		10240
47		9796
48		9426
49		9169
50		8842
51		8527
52		8235
53		7892
54		7725
55		7501
56		7279
57		7016
58		6855
59		6696
60		6374
61		6321
62		6186
63		5827
64		5696
65		5527
66		5533
67		5222
68		5162
69		5088
70		4813
71		4673
72		4629
73		4556
74		4573
75		4248
76		4190
77		4191
78		3938
79		3869
80		3776
81		3792
82		3678
83		3712
84		3441
85		3400
86		3287
87		3240
88		3288
89		3193
90		3150
91		3097
92		3098
93		2994
94		2833
95		2884
96		2869
97		2832
98		2751
99		2768
100		2623
101		2670
102		2456
103		2537
104		2415
105		2453
106		2399
107		2343
108		2301
109		2319
110		2286
111		2204
112		2231
113		2124
114		2028
115		2101
116		2094
117		1987
118		1958
119		1955
120		1953
121		1911
122		1841
123		1859
124		1850
125		1784
126		1819
127		1751
128		1715
129		1658
130		1682
131		1608
132		1572
133		1593
134		1604
135		1570
136		1556
137		1576
138		1505
139		1472
140		1525
141		1424
142		1568
143		1348
144		1356
145		1349
146		1321
147		1294
148		1327
149		1284
150		1302
151		1352
152		1203
153		1283
154		1294
155		1232
156		1215
157		1266
158		1065
159		1153
160		1157
161		1163
162		1070
163		1141
164		1134
165		1069
166		1058
167		1058
168		1060
169		1038
170		1010
171		1026
172		1046
173		1075
174		1023
175		959
176		954
177		1030
178		954
179		987
180		947
181		889
182		924
183		928
184		919
185		892
186		893
187		917
188		937
189		866
190		880
191		885
192		874
193		855
194		830
195		806
196		823
197		798
198		853
199		817
200		830
201		786
202		777
203		796
204		744
205		778
206		750
207		731
208		702
209		817
210		709
211		771
212		719
213		713
214		689
215		681
216		687
217		702
218		687
219		677
220		678
221		678
222		666
223		678
224		679
225		701
226		640
227		629
228		664
229		634
230		590
231		652
232		633
233		628
234		609
235		588
236		629
237		592
238		606
239		605
240		576
241		579
242		572
243		517
244		559
245		585
246		584
247		550
248		533
249		532
250		543
251		510
252		528
253		523
254		551
255		516
256		488
257		495
258		524
259		551
260		550
261		516
262		520
263		509
264		516
265		468
266		492
267		508
268		471
269		492
270		440
271		471
272		452
273		500
274		480
275		462
276		429
277		395
278		460
279		453
280		426
281		478
282		445
283		452
284		403
285		435
286		422
287		415
288		397
289		389
290		407
291		401
292		411
293		428
294		407
295		410
296		436
297		386
298		407
299		407
300		390
301		396
302		399
303		437
304		384
305		428
306		385
307		396
308		413
309		399
310		359
311		366
312		392
313		365
314		377
315		352
316		374
317		304
318		349
319		354
320		385
321		355
322		328
323		361
324		352
325		343
326		382
327		335
328		329
329		344
330		376
331		325
332		347
333		294
334		312
335		338
336		337
337		340
338		322
339		329
340		317
341		312
342		316
343		309
344		323
345		316
346		283
347		332
348		301
349		321
350		332
351		302
352		301
353		293
354		295
355		315
356		286
357		312
358		295
359		304
360		296
361		280
362		245
363		305
364		296
365		259
366		282
367		297
368		296
369		303
370		258
371		278
372		250
373		271
374		263
375		274
376		286
377		262
378		283
379		280
380		258
381		282
382		257
383		244
384		245
385		238
386		256
387		240
388		255
389		236
390		247
391		266
392		245
393		249
394		255
395		232
396		262
397		233
398		254
399		228
400		244
401		232
402		219
403		248
404		252
405		245
406		258
407		246
408		228
409		224
410		257
411		239
412		215
413		236
414		220
415		238
416		220
417		218
418		235
419		227
420		192
421		208
422		206
423		233
424		238
425		224
426		219
427		225
428		212
429		235
430		234
431		214
432		222
433		199
434		222
435		236
436		210
437		216
438		223
439		191
440		179
441		210
442		235
443		189
444		190
445		226
446		190
447		207
448		198
449		201
450		191
451		202
452		190
453		193
454		166
455		187
456		190
457		177
458		187
459		214
460		192
461		196
462		200
463		194
464		187
465		196
466		184
467		193
468		200
469		208
470		188
471		193
472		193
473		201
474		183
475		172
476		194
477		190
478		176
479		167
480		174
481		173
482		169
483		160
484		171
485		181
486		179
487		186
488		172
489		178
490		205
491		176
492		145
493		158
494		165
495		171
496		179
497		166
498		151
499		185
500		155
501		190
502		193
503		175
504		155
505		143
506		150
507		144
508		172
509		179
510		138
511		156
512		167
513		129
514		160
515		149
516		150
517		144
518		162
519		138
520		157
521		169
522		153
523		148
524		143
525		172
526		131
527		173
528		150
529		170
530		147
531		157
532		164
533		154
534		158
535		162
536		152
537		161
538		159
539		134
540		159
541		150
542		123
543		141
544		136
545		162
546		147
547		144
548		135
549		144
550		144
551		146
552		154
553		136
554		138
555		138
556		134
557		132
558		144
559		118
560		154
561		128
562		131
563		135
564		158
565		138
566		132
567		120
568		113
569		149
570		137
571		139
572		120
573		136
574		115
575		140
576		146
577		129
578		126
579		138
580		127
581		116
582		126
583		120
584		120
585		113
586		117
587		121
588		140
589		114
590		115
591		133
592		128
593		128
594		108
595		131
596		124
597		127
598		127
599		135
600		139
601		118
602		137
603		124
604		111
605		108
606		95
607		111
608		114
609		125
610		124
611		128
612		118
613		135
614		103
615		110
616		91
617		122
618		118
619		115
620		110
621		117
622		125
623		109
624		115
625		112
626		108
627		103
628		112
629		119
630		123
631		96
632		117
633		110
634		127
635		85
636		110
637		110
638		101
639		108
640		96
641		111
642		106
643		109
644		99
645		106
646		107
647		127
648		105
649		117
650		114
651		114
652		112
653		101
654		102
655		95
656		103
657		95
658		125
659		110
660		106
661		106
662		100
663		95
664		105
665		98
666		104
667		119
668		100
669		96
670		83
671		109
672		87
673		97
674		94
675		109
676		89
677		97
678		100
679		98
680		91
681		78
682		97
683		89
684		92
685		111
686		106
687		98
688		94
689		96
690		92
691		95
692		100
693		104
694		116
695		93
696		85
697		99
698		81
699		106
700		90
701		113
702		80
703		83
704		99
705		98
706		89
707		91
708		98
709		105
710		86
711		97
712		85
713		87
714		82
715		94
716		90
717		95
718		79
719		77
720		89
721		97
722		79
723		82
724		112
725		83
726		98
727		89
728		84
729		88
730		94
731		86
732		84
733		84
734		88
735		83
736		100
737		71
738		76
739		98
740		82
741		94
742		98
743		85
744		74
745		93
746		94
747		75
748		71
749		76
750		87
751		91
752		93
753		77
754		83
755		102
756		90
757		90
758		72
