Tamaños		Cantidades
1		7529632
2		1546890
3		913754
4		586101
5		406267
6		296331
7		226871
8		179157
9		145655
10		120864
11		102104
12		87209
13		75134
14		66288
15		58234
16		51870
17		46396
18		41854
19		37561
20		34364
21		31767
22		29025
23		26726
24		24680
25		23068
26		21436
27		19814
28		18602
29		17461
30		16273
31		15748
32		14583
33		13755
34		13154
35		12575
36		11757
37		11176
38		10773
39		10168
40		9615
41		9206
42		8931
43		8486
44		8193
45		7755
46		7532
47		7317
48		6813
49		6697
50		6318
51		6251
52		5873
53		5766
54		5593
55		5318
56		5265
57		4984
58		4834
59		4638
60		4515
61		4453
62		4221
63		4136
64		4076
65		4000
66		3886
67		3868
68		3718
69		3525
70		3386
71		3296
72		3334
73		3060
74		3160
75		3115
76		2969
77		2897
78		2865
79		2773
80		2657
81		2525
82		2651
83		2607
84		2432
85		2492
86		2305
87		2344
88		2269
89		2205
90		2152
91		2171
92		2104
93		2083
94		1929
95		1987
96		1919
97		1871
98		1920
99		1777
100		1712
101		1853
102		1709
103		1714
104		1748
105		1562
106		1674
107		1558
108		1520
109		1524
110		1562
111		1433
112		1464
113		1400
114		1396
115		1373
116		1426
117		1375
118		1342
119		1339
120		1321
121		1287
122		1233
123		1201
124		1191
125		1200
126		1178
127		1183
128		1146
129		1085
130		1031
131		1123
132		1089
133		1057
134		1062
135		1053
136		1042
137		1082
138		1005
139		962
140		942
141		947
142		946
143		942
144		945
145		931
146		893
147		876
148		843
149		859
150		921
151		797
152		866
153		872
154		839
155		783
156		807
157		769
158		775
159		736
160		831
161		757
162		819
163		732
164		716
165		723
166		719
167		680
168		757
169		677
170		661
171		690
172		673
173		686
174		670
175		656
176		658
177		649
178		634
179		616
180		625
181		585
182		635
183		566
184		596
185		587
186		569
187		587
188		576
189		565
190		521
191		558
192		568
193		547
194		538
195		537
196		522
197		559
198		503
199		514
200		518
201		497
202		537
203		475
204		513
205		467
206		473
207		475
208		474
209		494
210		451
211		439
212		486
213		455
214		450
215		432
216		431
217		440
218		447
219		425
220		415
221		413
222		417
223		430
224		399
225		394
226		400
227		408
228		392
229		402
230		420
231		378
232		392
233		356
234		413
235		386
236		373
237		391
238		415
239		366
240		390
241		346
242		384
243		352
244		343
245		365
246		367
247		341
248		361
249		324
250		347
251		359
252		374
253		332
254		343
255		312
256		297
257		321
258		358
259		325
260		311
261		279
262		315
263		315
264		282
265		293
266		318
267		313
268		309
269		311
270		261
271		284
272		296
273		313
274		279
275		295
276		279
277		270
278		291
279		265
280		263
281		262
282		302
283		274
284		287
285		281
286		259
287		274
288		279
289		263
290		284
291		261
292		265
293		277
294		264
295		259
296		242
297		272
298		268
299		227
300		264
301		260
302		270
303		272
304		258
305		266
306		242
307		234
308		211
309		232
310		237
311		226
312		217
313		221
314		248
315		219
316		222
317		234
318		256
319		257
320		232
321		200
322		187
323		222
324		210
325		197
326		194
327		204
328		208
329		205
330		230
331		240
332		213
333		195
334		203
335		209
336		190
