Tamaños		Cantidades
1		7411670
2		1515119
3		892407
4		570322
5		395444
6		288022
7		219685
8		173221
9		141112
10		117122
11		97958
12		84252
13		73144
14		63475
15		56243
16		49643
17		44976
18		40187
19		36538
20		33103
21		30419
22		27495
23		25736
24		23598
25		21835
26		20596
27		19493
28		17754
29		16843
30		15832
31		14447
32		13932
33		12892
34		12425
35		11879
36		10920
37		10489
38		10141
39		9514
40		9217
41		8830
42		8423
43		8067
44		7680
45		7478
46		6946
47		6791
48		6445
49		6397
50		6084
51		5792
52		5437
53		5535
54		5375
55		5092
56		4880
57		4829
58		4507
59		4553
60		4233
61		4168
62		4082
63		4057
64		3870
65		3689
66		3605
67		3479
68		3447
69		3348
70		3243
71		3029
72		3013
73		2970
74		2947
75		2859
76		2750
77		2713
78		2787
79		2562
80		2502
81		2483
82		2443
83		2416
84		2367
85		2271
86		2226
87		2168
88		2172
89		2156
90		2092
91		2039
92		1936
93		1911
94		1916
95		1820
96		1847
97		1805
98		1810
99		1762
100		1753
101		1674
102		1592
103		1541
104		1562
105		1588
106		1547
107		1464
108		1440
109		1411
110		1441
111		1348
112		1379
113		1392
114		1237
115		1317
116		1308
117		1287
118		1194
119		1233
120		1227
121		1151
122		1180
123		1163
124		1087
125		1140
126		1093
127		1062
128		1082
129		1081
130		1028
131		1026
132		1058
133		985
134		1018
135		919
136		984
137		932
138		933
139		935
140		903
141		930
142		917
143		880
144		850
145		784
146		837
147		801
148		874
149		745
150		785
151		825
152		808
153		771
154		734
155		767
156		817
157		734
158		751
159		693
160		715
161		753
162		698
163		704
164		688
165		690
166		687
167		705
168		644
169		644
170		644
171		631
172		630
173		641
174		594
175		622
176		569
177		620
178		606
179		564
180		591
181		568
182		619
183		563
184		557
185		589
186		520
187		515
188		496
189		559
190		544
191		500
192		491
193		542
194		469
195		512
196		481
197		478
198		514
199		438
200		465
201		485
202		475
203		442
204		456
205		495
206		433
207		457
208		425
209		420
210		445
211		440
212		417
213		428
214		406
215		418
216		425
217		385
218		388
219		392
220		405
221		406
222		378
223		399
224		401
225		406
226		401
227		373
228		368
229		374
230		392
231		369
232		363
233		347
234		335
235		380
236		343
237		345
238		385
239		332
240		318
241		382
242		329
243		358
244		319
245		329
246		325
247		312
248		333
249		321
250		316
251		317
252		299
253		304
254		301
255		322
256		282
257		331
258		303
259		299
260		313
261		293
262		294
263		269
264		287
265		287
266		267
267		287
268		278
269		278
270		280
271		307
272		275
273		257
274		268
275		267
276		266
277		282
278		285
279		264
280		270
281		267
282		242
283		262
284		281
285		262
286		250
287		248
288		265
289		269
290		255
291		260
292		227
293		254
294		223
295		257
296		240
297		228
298		234
299		274
300		228
301		204
302		224
303		244
304		242
305		215
306		208
307		217
308		217
309		210
310		226
311		239
312		208
313		208
314		222
315		197
316		236
317		209
318		192
319		214
320		228
321		183
322		195
323		190
324		188
325		193
326		191
327		233
328		190
329		207
330		198
331		179
332		198
333		193
334		176
335		179
336		202
337		194
338		181
339		171
340		206
341		206
