Tamaños		Cantidades
1		30705166
2		9116131
3		5294424
4		3290020
5		2162685
6		1480023
7		1045952
8		756966
9		558861
10		418611
11		316298
12		241234
13		186779
14		144413
15		113040
16		88178
17		70301
18		55398
19		43631
20		34714
21		28155
22		22182
23		17597
24		14389
25		11642
26		9389
27		7564
28		6034
29		5171
30		4036
31		3315
32		2675
33		2229
34		1795
35		1426
36		1182
37		991
38		829
39		616
40		552
41		492
42		330
43		313
44		272
45		191
46		158
47		123
48		122
49		107
50		68
51		62
52		63
53		45
54		30
55		28
56		19
57		25
58		31
59		13
60		14
61		9
62		12
63		4
64		5
65		6
66		6
67		4
68		1
69		1
70		4
71		3
72		2
73		3
75		1
78		1
80		1
81		1
83		1
89		1
