Tamaños		Cantidades
1		29001995
2		8625055
3		5134087
4		3264317
5		2204666
6		1549836
7		1125058
8		837151
9		634627
10		487587
11		380672
12		298619
13		236118
14		188767
15		152091
16		122264
17		99610
18		81016
19		66362
20		54337
21		44583
22		36795
23		30634
24		25291
25		21020
26		17621
27		14488
28		12202
29		10052
30		8407
31		7037
32		5889
33		5055
34		4264
35		3622
36		3070
37		2542
38		2141
39		1824
40		1545
41		1347
42		1058
43		887
44		796
45		640
46		540
47		503
48		428
49		308
50		294
51		293
52		225
53		180
54		167
55		141
56		116
57		118
58		66
59		68
60		57
61		57
62		50
63		45
64		22
65		21
66		27
67		25
68		19
69		12
70		15
71		15
72		2
73		6
74		6
75		3
76		6
77		6
78		4
79		2
80		5
81		4
82		3
83		3
85		3
87		1
88		1
91		1
94		1
96		1
98		1
116		1
