Tamaños		Cantidades
1		17765896
2		4843902
3		3062172
4		2082960
5		1513289
6		1150935
7		906129
8		736798
9		610200
10		514868
11		439423
12		380182
13		330898
14		291047
15		258536
16		229677
17		205814
18		185494
19		166862
20		152629
21		138933
22		127267
23		116039
24		106751
25		98277
26		90869
27		83640
28		77450
29		71563
30		67048
31		62581
32		58228
33		54666
34		50913
35		47400
36		44608
37		42185
38		39227
39		36788
40		34775
41		32589
42		30542
43		29028
44		27533
45		25845
46		24475
47		22974
48		21882
49		20600
50		19607
51		18574
52		17488
53		16715
54		16018
55		15348
56		14454
57		13937
58		12866
59		12184
60		11650
61		11221
62		10757
63		10240
64		9702
65		9032
66		8733
67		8536
68		7969
69		7539
70		7375
71		7072
72		6755
73		6416
74		6071
75		5828
76		5589
77		5327
78		4967
79		4912
80		4734
81		4480
82		4369
83		4083
84		3892
85		3698
86		3610
87		3457
88		3311
89		3001
90		3100
91		2955
92		2755
93		2688
94		2681
95		2447
96		2391
97		2227
98		2182
99		2093
100		2027
101		1878
102		1809
103		1810
104		1687
105		1654
106		1590
107		1501
108		1446
109		1418
110		1336
111		1276
112		1245
113		1195
114		1177
115		1105
116		1019
117		1036
118		925
119		920
120		903
121		878
122		872
123		807
124		751
125		804
126		684
127		668
128		663
129		627
130		637
131		627
132		573
133		537
134		570
135		521
136		509
137		480
138		467
139		426
140		444
141		414
142		395
143		385
144		372
145		351
146		315
147		312
148		314
149		312
150		311
151		274
152		283
153		258
154		260
155		251
156		234
157		224
158		220
159		212
160		213
161		185
162		184
163		161
164		152
165		164
166		152
167		166
168		160
169		154
170		133
171		115
172		147
173		143
174		128
175		101
176		123
177		109
178		122
179		119
180		108
181		86
182		109
183		98
184		97
185		99
186		80
187		83
188		79
189		98
190		78
191		91
192		62
193		69
194		63
195		64
196		69
197		57
198		64
199		66
200		48
201		43
202		49
203		45
204		43
205		51
206		40
207		33
208		36
209		43
210		41
211		36
212		24
213		28
214		36
215		38
216		30
217		33
218		33
219		26
220		23
221		19
222		32
223		23
224		32
225		28
226		18
227		13
228		24
229		18
230		22
231		17
232		22
233		17
234		18
235		21
236		10
237		16
238		17
239		17
240		17
241		15
242		10
243		12
244		14
245		12
246		9
247		13
248		13
249		13
250		14
251		7
252		7
253		10
254		9
255		8
256		8
257		7
258		9
259		8
260		6
261		6
262		6
263		5
264		7
265		5
266		1
267		4
268		5
269		6
270		2
271		8
272		4
273		4
274		2
275		3
276		2
277		3
278		3
279		2
280		4
281		2
282		3
283		2
284		3
285		2
286		3
287		5
288		3
289		6
290		4
291		4
292		5
293		1
294		4
296		4
297		4
298		2
299		3
300		1
301		2
302		4
303		2
304		3
305		2
307		2
308		3
309		4
312		2
313		1
314		2
315		1
318		1
319		1
320		2
321		2
322		3
323		2
324		2
325		1
327		1
329		3
330		2
331		1
339		1
348		1
352		2
355		1
369		1
372		1
379		1
391		1
