Tamaños		Cantidades
1		5023105
2		889498
3		494780
4		300841
5		199630
6		139802
7		102796
8		78605
9		61932
10		50147
11		40953
12		34087
13		28908
14		24594
15		21205
16		18674
17		16254
18		14503
19		12784
20		11407
21		10115
22		9280
23		8664
24		7739
25		7033
26		6432
27		5956
28		5599
29		5113
30		4670
31		4303
32		4074
33		3699
34		3519
35		3324
36		3103
37		2969
38		2733
39		2597
40		2530
41		2272
42		2176
43		2095
44		2031
45		1880
46		1787
47		1705
48		1499
49		1492
50		1397
51		1346
52		1309
53		1252
54		1214
55		1171
56		1057
57		1023
58		1012
59		979
60		909
61		884
62		887
63		861
64		773
65		868
66		789
67		708
68		711
69		690
70		667
71		602
72		621
73		591
74		579
75		615
76		562
77		565
78		487
79		485
80		501
81		455
82		483
83		431
84		432
85		432
86		423
87		409
88		377
89		392
90		365
91		339
92		372
93		325
94		343
95		345
96		359
97		289
98		275
99		292
100		276
101		260
102		290
103		275
104		258
105		240
106		234
107		264
108		212
109		241
110		237
111		208
112		222
113		208
114		226
115		219
116		196
117		177
118		194
119		200
120		173
121		167
122		185
123		165
124		168
125		172
126		162
127		151
128		166
129		150
130		131
131		170
132		149
133		161
134		132
135		128
136		136
137		141
138		145
139		152
140		133
141		108
142		120
143		119
144		118
145		116
146		117
147		118
148		111
149		107
150		98
151		90
152		113
153		110
154		103
155		113
156		110
157		108
158		102
159		82
160		85
161		116
162		95
163		91
164		96
165		93
166		76
167		81
168		99
169		102
170		81
171		79
172		61
173		64
174		75
175		71
176		65
177		69
178		71
179		68
180		73
181		59
182		72
183		55
184		79
185		58
186		49
187		72
188		61
189		60
190		71
191		58
192		56
193		80
194		54
195		55
196		57
197		43
198		52
199		46
200		50
201		51
202		55
203		47
204		52
205		49
206		49
207		50
208		50
209		44
210		45
211		46
212		56
213		37
214		45
215		42
216		44
217		47
218		44
219		40
220		38
221		44
222		41
223		44
224		43
225		38
226		42
227		46
228		37
229		34
230		33
231		45
232		39
233		37
234		37
235		34
236		32
237		33
238		36
239		31
240		32
241		36
242		38
243		36
244		37
245		25
246		35
247		28
248		32
249		27
250		36
251		45
252		31
253		31
254		27
255		23
256		29
257		24
258		36
259		30
260		35
261		27
262		33
263		28
264		25
265		33
266		26
267		15
268		26
269		22
270		23
271		24
272		33
273		25
274		21
275		30
276		13
277		29
278		18
279		23
280		27
281		33
282		24
283		23
284		26
285		20
286		21
287		26
288		17
289		24
290		21
291		19
292		19
293		20
294		23
295		21
296		29
297		13
298		19
299		19
300		17
301		23
302		18
303		15
304		14
305		23
306		26
307		20
308		17
309		15
310		20
311		10
312		15
313		13
314		8
315		15
316		16
317		19
318		17
319		15
320		15
321		11
322		13
323		13
324		25
325		9
326		16
327		18
328		17
329		14
330		18
331		18
332		20
333		10
334		13
335		13
336		14
337		11
338		14
339		12
340		21
341		17
342		12
343		7
344		12
345		12
346		17
347		21
348		19
349		8
350		9
351		17
352		11
353		10
354		15
355		6
356		12
357		12
358		15
359		9
360		12
361		8
362		10
363		15
364		9
365		16
366		11
367		15
368		10
369		9
370		10
371		12
372		8
373		14
374		10
375		11
376		11
377		13
378		10
379		8
380		11
381		8
382		13
383		11
384		11
385		21
386		8
387		7
388		11
389		15
390		14
391		6
392		6
393		13
