Tamaños		Cantidades
1		27186292
2		8064536
3		4893966
4		3177383
5		2193277
6		1573036
7		1167160
8		892029
9		691904
10		543274
11		434176
12		349637
13		284443
14		232506
15		190855
16		158615
17		132400
18		109474
19		92331
20		77683
21		66199
22		55578
23		46965
24		40017
25		34093
26		29218
27		25000
28		21468
29		18075
30		15722
31		13465
32		11625
33		9926
34		8567
35		7418
36		6387
37		5630
38		4812
39		4179
40		3660
41		3070
42		2726
43		2385
44		2068
45		1842
46		1601
47		1352
48		1204
49		1061
50		896
51		786
52		714
53		625
54		548
55		443
56		400
57		363
58		323
59		267
60		254
61		222
62		212
63		186
64		143
65		142
66		112
67		89
68		96
69		76
70		63
71		68
72		39
73		49
74		30
75		33
76		31
77		22
78		25
79		17
80		22
81		15
82		11
83		11
84		11
85		12
86		3
87		9
88		8
89		8
90		7
91		6
92		5
93		2
94		3
95		2
96		3
97		3
98		1
99		1
100		1
101		1
102		1
103		1
106		1
107		2
108		1
113		1
116		1
