Tamaños		Cantidades
1		2115765
2		270155
3		129844
4		70505
5		41692
6		26409
7		17949
8		12552
9		9328
10		6825
11		5313
12		4027
13		3342
14		2728
15		2128
16		1881
17		1535
18		1308
19		1079
20		936
21		788
22		715
23		626
24		517
25		477
26		433
27		376
28		306
29		297
30		282
31		264
32		226
33		169
34		200
35		159
36		149
37		165
38		98
39		122
40		110
41		113
42		80
43		78
44		70
45		67
46		53
47		58
48		51
49		71
50		68
51		40
52		28
53		49
54		39
55		42
56		38
57		31
58		26
59		18
60		30
61		32
62		17
63		13
64		20
65		19
66		28
67		18
68		17
69		17
70		22
71		19
72		5
73		12
74		16
75		14
76		4
77		13
78		15
79		13
80		12
81		6
82		7
83		8
84		4
85		13
86		7
87		2
88		7
89		5
90		5
91		3
92		11
93		8
94		3
95		8
96		7
97		7
98		2
99		5
100		4
101		4
102		6
103		6
104		4
105		2
106		3
107		4
108		3
109		3
110		1
111		1
112		2
113		5
114		5
115		2
116		1
117		3
118		3
119		2
120		1
121		1
122		4
123		1
124		3
125		3
129		2
130		2
132		1
133		3
134		1
136		2
137		1
138		1
142		1
146		1
147		3
155		1
160		1
161		1
162		1
166		2
175		1
176		1
179		1
186		1
188		1
192		1
194		1
204		1
219		1
221		1
234		1
237		1
253		1
259		1
270		1
281		1
303		1
309		1
326		1
