Tamaños		Cantidades
1		7122213
2		1434369
3		839380
4		534899
5		368536
6		268071
7		203310
8		161311
9		129577
10		107335
11		90019
12		76494
13		66530
14		57705
15		51219
16		45329
17		40147
18		36491
19		32782
20		30051
21		27397
22		25070
23		22831
24		21196
25		19736
26		18432
27		17023
28		16027
29		14942
30		14049
31		12982
32		12246
33		11424
34		11045
35		10313
36		9953
37		9342
38		8955
39		8395
40		8020
41		7787
42		7450
43		7154
44		6689
45		6251
46		6243
47		5953
48		5777
49		5449
50		5411
51		5275
52		4814
53		4801
54		4470
55		4476
56		4203
57		4180
58		4059
59		3885
60		3767
61		3578
62		3572
63		3324
64		3263
65		3208
66		3132
67		3122
68		2940
69		2919
70		2757
71		2674
72		2616
73		2583
74		2495
75		2450
76		2474
77		2383
78		2298
79		2235
80		2094
81		2154
82		2121
83		2009
84		1943
85		1998
86		1871
87		1803
88		1860
89		1769
90		1722
91		1764
92		1640
93		1589
94		1622
95		1565
96		1542
97		1450
98		1494
99		1430
100		1434
101		1437
102		1317
103		1407
104		1290
105		1312
106		1340
107		1241
108		1252
109		1253
110		1187
111		1128
112		1146
113		1111
114		1080
115		1099
116		1083
117		1059
118		1045
119		1011
120		960
121		984
122		985
123		968
124		977
125		961
126		956
127		836
128		880
129		854
130		835
131		828
132		829
133		832
134		824
135		821
136		840
137		792
138		748
139		746
140		728
141		743
142		757
143		733
144		724
145		702
146		656
147		698
148		685
149		628
150		669
151		578
152		592
153		640
154		618
155		601
156		655
157		615
158		619
159		604
160		594
161		584
162		600
163		594
164		532
165		559
166		524
167		518
168		546
169		563
170		493
171		523
172		538
173		483
174		499
175		509
176		480
177		493
178		480
179		455
180		461
181		464
182		484
183		439
184		440
185		427
186		489
187		508
188		469
189		418
190		421
191		450
192		429
193		413
194		430
195		402
196		414
197		386
198		361
199		419
200		390
201		401
202		369
203		375
204		402
205		405
206		398
207		356
208		378
209		340
210		360
211		381
212		349
213		342
214		323
215		337
216		331
217		318
218		327
219		353
220		324
221		335
222		311
223		330
224		324
225		316
226		328
227		315
228		271
229		303
230		318
231		292
232		334
233		278
234		295
235		301
236		295
237		252
238		298
239		240
240		286
241		284
242		271
243		290
244		275
245		256
246		276
247		251
248		288
249		270
250		278
251		255
252		231
253		248
254		238
255		232
256		250
257		246
258		234
259		246
260		235
261		226
262		251
263		215
264		208
265		268
266		210
267		228
268		237
269		222
270		208
271		236
272		213
273		232
274		224
275		221
276		205
277		227
278		219
279		197
280		198
281		191
282		194
283		210
284		198
285		174
286		191
287		208
288		184
289		202
290		161
291		173
292		188
293		190
294		206
295		227
296		188
297		210
298		195
299		158
300		201
301		203
302		199
303		177
304		165
305		171
306		177
307		152
308		197
309		168
310		181
311		169
312		178
313		162
314		164
315		152
316		147
317		189
318		187
319		141
320		181
321		164
322		175
323		160
324		177
325		150
326		149
327		129
328		144
329		155
330		165
331		128
332		158
333		176
334		142
335		142
336		160
337		125
338		153
339		134
340		135
341		165
342		150
343		135
344		159
345		156
346		140
347		122
348		146
349		134
350		135
351		139
352		137
353		133
354		134
355		129
356		141
357		131
358		133
359		150
360		136
361		122
362		143
363		122
364		134
365		135
366		152
367		132
368		111
369		136
370		126
371		142
372		111
373		130
374		123
375		147
376		123
377		126
378		141
379		123
380		132
381		114
382		124
383		158
384		122
385		105
386		110
387		120
388		111
389		130
390		117
391		119
392		103
393		107
394		114
395		132
396		115
397		113
398		112
399		122
400		114
401		115
402		109
403		107
404		121
405		114
406		101
407		97
408		112
409		110
410		95
411		114
412		102
413		95
414		125
415		92
416		108
417		87
418		99
419		122
420		87
421		99
422		108
423		94
424		103
425		99
426		101
427		108
428		110
429		104
430		99
431		78
432		85
433		101
434		118
435		104
436		101
437		97
438		93
439		79
440		89
441		85
442		91
443		92
444		74
445		92
446		100
447		113
448		88
449		79
450		84
451		93
452		87
453		89
454		87
455		94
456		68
457		99
458		98
459		72
460		86
461		68
462		71
463		79
464		83
465		68
466		90
467		84
468		91
469		66
470		92
471		84
472		77
473		85
474		72
475		76
476		75
477		81
478		78
479		72
480		68
481		77
482		80
483		73
484		77
485		76
486		84
487		82
488		82
489		76
490		63
491		66
492		88
493		77
494		62
495		67
496		71
497		72
498		72
499		62
500		94
501		70
502		70
503		69
504		68
505		82
506		80
507		73
508		70
509		81
510		67
511		63
512		57
513		64
514		79
515		77
516		74
517		66
518		67
519		63
520		71
521		82
522		72
523		72
524		69
525		69
526		66
527		60
528		91
529		58
530		58
531		72
532		69
533		69
534		74
535		61
536		59
537		63
538		64
539		74
540		64
541		66
542		73
543		50
544		62
545		55
546		64
547		67
548		75
549		63
550		58
551		75
552		62
553		55
554		62
555		64
556		58
557		59
558		66
559		52
560		64
561		53
562		60
563		60
564		52
565		47
566		65
567		66
568		64
569		56
570		59
571		61
572		56
573		57
574		60
575		53
576		52
577		63
578		50
579		52
580		51
581		52
582		59
583		63
584		55
585		49
586		60
587		55
588		37
589		49
590		48
591		65
592		69
593		58
594		56
595		52
596		57
597		48
598		67
599		43
600		59
601		54
602		63
603		47
604		41
605		60
606		49
607		49
608		46
609		50
610		58
611		39
612		46
613		53
614		57
615		50
616		54
617		49
618		44
619		50
620		51
621		41
622		46
623		50
624		49
625		52
626		45
627		49
628		50
629		48
630		63
631		48
632		39
633		50
634		46
635		56
636		44
637		51
638		48
639		55
640		50
641		57
642		34
643		53
644		49
645		47
646		58
647		37
648		44
649		55
650		42
651		44
652		47
653		46
654		53
655		45
656		44
657		38
658		47
659		45
660		33
661		38
662		37
663		43
664		43
665		51
666		45
667		50
668		28
669		62
670		38
671		47
672		41
673		46
674		48
675		43
676		37
677		44
678		41
679		55
680		43
681		40
682		37
683		39
684		43
685		42
686		52
687		44
688		25
689		43
690		41
691		33
692		47
693		45
694		43
695		43
696		42
697		39
698		39
699		40
700		37
701		39
702		45
703		41
704		47
705		27
706		39
707		40
708		38
709		38
710		51
711		33
712		40
713		42
714		45
715		25
716		41
717		37
718		31
719		38
720		31
721		38
722		37
723		44
724		46
725		37
726		30
727		51
728		32
729		32
730		36
731		43
732		36
733		38
734		43
735		46
736		46
737		27
738		42
739		42
740		44
741		42
742		29
743		39
744		35
745		34
746		38
747		42
748		36
749		37
750		33
751		30
752		35
753		32
754		35
755		34
756		31
757		29
758		36
759		34
760		44
761		27
762		30
763		44
764		30
765		27
766		32
767		30
768		38
769		38
770		32
771		26
772		44
773		37
774		36
775		36
776		32
777		29
778		24
779		33
780		40
781		46
782		20
783		36
784		33
785		37
786		38
787		33
788		19
789		21
790		32
791		31
792		30
793		30
794		39
795		38
796		34
797		23
798		30
799		22
800		31
801		39
802		24
803		35
804		38
805		29
806		38
807		26
808		32
809		31
810		36
811		32
812		31
813		31
814		37
815		36
816		40
817		21
818		35
819		26
820		38
821		35
822		33
823		26
824		33
825		23
826		29
827		32
828		28
829		20
830		22
831		28
832		38
833		25
834		24
835		27
836		26
837		29
838		27
839		27
840		23
841		36
842		31
843		27
844		36
845		29
846		27
847		28
848		30
849		25
850		27
851		31
852		26
853		22
854		36
855		33
856		27
857		28
858		42
859		25
860		19
861		28
862		27
863		22
864		40
865		27
866		35
867		24
868		28
869		24
870		28
871		25
872		35
873		22
874		34
875		26
876		28
877		29
878		22
879		24
880		33
881		33
882		20
883		31
884		31
885		31
886		32
887		25
888		33
889		31
890		35
891		27
892		25
893		20
894		28
895		28
896		33
897		25
898		32
899		22
900		28
901		21
902		21
903		23
904		25
905		24
906		39
907		38
908		25
909		27
910		22
911		26
912		20
913		32
914		27
915		23
916		23
917		27
918		30
919		20
920		24
921		21
922		28
923		26
924		32
925		25
926		26
927		30
928		28
929		21
930		17
931		32
932		26
933		28
934		25
935		22
936		25
937		29
938		21
939		34
940		26
941		17
942		24
943		29
944		18
945		33
946		23
947		24
948		28
949		30
950		31
951		17
952		34
953		26
954		21
955		34
956		23
957		26
958		25
959		26
960		18
961		36
962		21
963		19
964		30
965		22
966		16
967		26
968		23
969		24
970		26
971		29
972		24
973		19
974		21
975		17
976		25
977		15
978		29
979		32
980		16
981		22
982		16
983		25
984		28
985		21
986		23
987		22
988		24
989		29
990		24
991		29
992		32
993		15
994		19
995		27
996		30
997		14
998		29
999		25
1000		22
1001		25
1002		20
1003		18
1004		21
1005		25
1006		23
1007		21
1008		22
1009		23
1010		23
1011		19
1012		26
1013		32
1014		21
1015		24
1016		15
1017		28
1018		19
1019		19
1020		15
1021		22
1022		14
1023		19
1024		21
1025		27
1026		21
1027		24
1028		21
1029		27
1030		21
1031		26
1032		16
1033		21
1034		25
1035		20
1036		18
1037		15
1038		21
1039		21
1040		19
1041		16
1042		13
1043		20
1044		21
1045		20
1046		24
1047		11
1048		16
1049		21
1050		26
1051		16
1052		17
1053		20
1054		14
1055		18
1056		27
1057		31
1058		26
1059		29
1060		23
1061		23
1062		21
1063		19
1064		29
1065		22
1066		21
1067		20
1068		23
1069		26
1070		17
1071		22
1072		22
1073		19
1074		21
1075		20
1076		15
1077		18
1078		17
1079		24
1080		18
1081		17
1082		19
1083		13
1084		25
1085		13
1086		21
1087		20
1088		17
1089		20
1090		13
1091		26
1092		17
1093		16
1094		25
1095		21
1096		22
1097		13
1098		18
1099		15
1100		24
1101		20
1102		31
1103		20
1104		15
1105		14
1106		21
1107		22
1108		20
1109		17
1110		24
1111		13
1112		18
1113		17
1114		17
1115		12
1116		12
1117		24
1118		14
1119		18
1120		13
1121		23
1122		19
1123		21
1124		30
1125		24
1126		25
1127		15
1128		14
1129		15
1130		13
1131		17
1132		18
1133		12
1134		20
1135		25
1136		15
1137		18
1138		18
1139		13
1140		27
1141		14
1142		15
1143		16
1144		21
1145		23
1146		16
1147		21
1148		17
1149		10
1150		16
1151		17
1152		16
1153		16
1154		18
1155		19
1156		15
1157		21
1158		13
1159		20
1160		10
1161		22
1162		13
1163		15
1164		19
1165		21
1166		7
1167		22
1168		16
1169		21
1170		17
1171		21
1172		20
1173		18
1174		16
1175		21
1176		13
1177		15
1178		22
1179		12
1180		22
1181		24
1182		14
1183		12
1184		20
1185		15
1186		11
1187		23
1188		17
1189		12
1190		12
1191		12
1192		12
1193		19
1194		17
1195		12
1196		15
1197		10
1198		13
1199		10
1200		21
1201		14
1202		15
1203		20
1204		21
1205		18
1206		15
1207		11
1208		13
1209		14
1210		13
1211		22
1212		14
1213		22
1214		15
1215		15
1216		19
1217		7
1218		17
1219		7
1220		19
1221		15
1222		22
1223		14
1224		18
1225		12
1226		16
1227		11
1228		15
1229		13
1230		17
1231		15
1232		15
1233		14
1234		14
1235		14
1236		16
1237		18
1238		17
1239		17
1240		17
1241		17
1242		13
1243		16
1244		9
1245		15
1246		16
1247		26
1248		15
1249		16
1250		25
1251		17
1252		12
1253		11
1254		10
1255		16
1256		16
1257		11
1258		13
1259		9
1260		15
1261		11
1262		23
1263		20
1264		16
1265		7
1266		14
1267		21
1268		21
1269		16
1270		14
1271		10
1272		14
1273		13
1274		23
1275		19
1276		13
1277		14
1278		16
1279		15
1280		20
1281		10
1282		12
1283		14
1284		14
1285		10
1286		18
1287		12
1288		16
1289		20
1290		17
1291		12
1292		17
1293		16
1294		17
1295		17
1296		8
1297		15
1298		15
1299		10
1300		14
1301		12
1302		14
1303		16
1304		9
1305		13
1306		11
1307		9
1308		22
1309		14
1310		15
1311		14
1312		17
1313		6
