Tamaños		Cantidades
1		23416819
2		6802381
3		4240687
4		2831845
5		2018227
6		1497826
7		1149918
8		906344
9		728866
10		597589
11		493662
12		414893
13		347846
14		296018
15		254047
16		218367
17		188770
18		164465
19		143206
20		124803
21		110216
22		96948
23		85376
24		76001
25		67428
26		59675
27		53223
28		47453
29		42176
30		37600
31		33745
32		30516
33		27345
34		24391
35		22098
36		20025
37		17941
38		16399
39		14973
40		13266
41		12187
42		10879
43		9997
44		8824
45		8182
46		7419
47		6585
48		6088
49		5571
50		5088
51		4694
52		4111
53		3861
54		3439
55		3143
56		2836
57		2669
58		2502
59		2134
60		2104
61		1843
62		1741
63		1520
64		1482
65		1311
66		1208
67		1128
68		955
69		932
70		880
71		791
72		709
73		646
74		576
75		562
76		518
77		485
78		436
79		424
80		367
81		323
82		279
83		274
84		213
85		226
86		197
87		213
88		176
89		162
90		146
91		162
92		126
93		86
94		105
95		114
96		110
97		80
98		82
99		73
100		77
101		71
102		59
103		57
104		46
105		54
106		28
107		43
108		31
109		32
110		43
111		22
112		24
113		22
114		26
115		23
116		20
117		16
118		21
119		12
120		21
121		10
122		18
123		10
124		5
125		13
126		7
127		5
128		10
129		6
130		5
131		4
132		5
133		2
134		4
135		2
136		5
137		4
138		5
139		2
140		2
141		3
142		3
143		3
144		1
145		1
146		3
147		2
148		4
149		2
150		1
152		1
153		2
160		1
161		1
162		2
164		2
165		1
167		1
169		1
180		1
