Tamaños		Cantidades
1		32288740
2		9504963
3		5369194
4		3238062
5		2065552
6		1371724
7		938607
8		657549
9		469373
10		341347
11		249763
12		184172
13		138211
14		103111
15		77572
16		58876
17		45030
18		34368
19		26315
20		20314
21		15613
22		12241
23		9408
24		7376
25		5729
26		4396
27		3515
28		2716
29		2185
30		1745
31		1315
32		1003
33		812
34		644
35		517
36		422
37		310
38		265
39		191
40		152
41		139
42		100
43		89
44		60
45		56
46		38
47		23
48		26
49		14
50		19
51		7
52		8
53		8
54		11
55		7
56		6
57		5
58		1
59		8
60		1
61		1
62		2
64		1
65		2
66		1
74		1
